,Unnamed: 0,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year,score
676,676,President Obama Job Approval,CBS News,"Approve 52, Disapprove 38",14,2013-02-12,2013.0,11.0
677,677,Congressional Job Approval,CBS News,"Approve 14, Disapprove 77",63,2013-02-12,2013.0,11.0
678,678,Congressional Job Approval,Gallup,"Approve 15, Disapprove 81",66,2013-02-19,2013.0,9.0
679,679,President Obama Job Approval,Bloomberg,"Approve 55, Disapprove 40",15,2013-02-21,2013.0,0.0
680,680,President Obama Job Approval,USA Today/Pew Research,"Approve 51, Disapprove 41",10,2013-02-21,2013.0,8.0
681,681,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 50, Disapprove 45",5,2013-02-26,2013.0,11.0
682,682,Congressional Job Approval,FOX News,"Approve 16, Disapprove 77",61,2013-02-28,2013.0,12.0
683,683,President Obama Job Approval,FOX News,"Approve 46, Disapprove 47",1,2013-02-28,2013.0,12.0
684,684,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 14, Disapprove 77",63,2013-03-01,2013.0,0.0
685,685,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 51, Disapprove 43",8,2013-03-01,2013.0,0.0
686,686,President Obama Job Approval,Rasmussen Reports,"Approve 52, Disapprove 46",6,2013-03-01,2013.0,7.0
687,687,President Obama Job Approval,Gallup,"Approve 51, Disapprove 43",8,2013-03-01,2013.0,9.0
688,688,President Obama Job Approval,Quinnipiac,"Approve 45, Disapprove 46",1,2013-03-07,2013.0,11.0
689,689,President Obama Job Approval,McClatchy/Marist,"Approve 45, Disapprove 48",3,2013-03-12,2013.0,12.0
690,690,Congressional Job Approval,Gallup,"Approve 13, Disapprove 83",70,2013-03-12,2013.0,9.0
691,691,Congressional Job Approval,ABC News/Wash Post,"Approve 14, Disapprove 82",68,2013-03-13,2013.0,13.0
692,692,President Obama Job Approval,ABC News/Wash Post,"Approve 51, Disapprove 46",5,2013-03-13,2013.0,13.0
693,693,President Obama Job Approval,Democracy Corps (D),"Approve 48, Disapprove 49",1,2013-03-14,2013.0,8.0
694,694,President Obama Job Approval,CNN/Opinion Research,"Approve 47, Disapprove 50",3,2013-03-18,2013.0,10.0
695,695,President Obama Job Approval,FOX News,"Approve 47, Disapprove 47",0,2013-03-20,2013.0,12.0
696,696,Congressional Job Approval,FOX News,"Approve 14, Disapprove 79",65,2013-03-20,2013.0,12.0
697,697,President Obama Job Approval,Pew Research,"Approve 47, Disapprove 46",1,2013-03-22,2013.0,8.0
698,698,President Obama Job Approval,CBS News,"Approve 45, Disapprove 46",1,2013-03-27,2013.0,11.0
699,699,Congressional Job Approval,CBS News,"Approve 11, Disapprove 81",70,2013-03-27,2013.0,11.0
700,700,President Obama Job Approval,Quinnipiac,"Approve 49, Disapprove 45",4,2013-04-03,2013.0,11.0
701,701,President Obama Job Approval,McClatchy/Marist,"Approve 50, Disapprove 46",4,2013-04-04,2013.0,12.0
702,702,President Obama Job Approval,CNN/Opinion Research,"Approve 51, Disapprove 47",4,2013-04-08,2013.0,10.0
703,703,President Obama Job Approval,Gallup,"Approve 49, Disapprove 43",6,2013-04-10,2013.0,9.0
704,704,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 49",0,2013-04-11,2013.0,7.0
705,705,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 47, Disapprove 48",1,2013-04-11,2013.0,11.0
706,706,Congressional Job Approval,Gallup,"Approve 15, Disapprove 79",64,2013-04-12,2013.0,9.0
707,707,President Obama Job Approval,ABC News/Wash Post,"Approve 47, Disapprove 49",2,2013-04-16,2013.0,13.0
708,708,President Obama Job Approval,Associated Press/GfK,"Approve 50, Disapprove 47",3,2013-04-18,2013.0,9.0
709,709,Congressional Job Approval,FOX News,"Approve 17, Disapprove 74",57,2013-04-23,2013.0,12.0
710,710,President Obama Job Approval,FOX News,"Approve 47, Disapprove 45",2,2013-04-24,2013.0,12.0
711,711,President Obama Job Approval,National Journal,"Approve 46, Disapprove 49",3,2013-04-25,2013.0,12.0
712,712,Congressional Job Approval,National Journal,"Approve 17, Disapprove 76",59,2013-04-25,2013.0,12.0
713,713,President Obama Job Approval,The Economist/YouGov,"Approve 50, Disapprove 48",2,2013-04-30,2013.0,9.0
714,714,President Obama Job Approval,CBS News/NY Times,"Approve 47, Disapprove 45",2,2013-04-30,2013.0,11.0
715,715,President Obama Job Approval,Reuters/Ipsos,"Approve 48, Disapprove 49",1,2013-05-01,2013.0,10.0
716,716,President Obama Job Approval,Quinnipiac,"Approve 48, Disapprove 45",3,2013-05-01,2013.0,11.0
717,717,Congressional Job Approval,CBS News/NY Times,"Approve 17, Disapprove 75",58,2013-05-02,2013.0,11.0
718,718,President Obama Job Approval,The Economist/YouGov,"Approve 49, Disapprove 49",0,2013-05-07,2013.0,9.0
719,719,President Obama Job Approval,Pew Research,"Approve 51, Disapprove 43",8,2013-05-08,2013.0,8.0
720,720,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 47",2,2013-05-09,2013.0,10.0
721,721,Congressional Job Approval,Gallup,"Approve 16, Disapprove 79",63,2013-05-10,2013.0,9.0
722,722,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 50",3,2013-05-15,2013.0,9.0
723,723,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 16, Disapprove 75",59,2013-05-17,2013.0,0.0
724,724,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 50, Disapprove 43",7,2013-05-17,2013.0,0.0
725,725,President Obama Job Approval,CNN/Opinion Research,"Approve 53, Disapprove 45",8,2013-05-19,2013.0,10.0
726,726,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",4,2013-05-19,2013.0,10.0
727,727,President Obama Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",5,2013-05-21,2013.0,7.0
728,728,Congressional Job Approval,FOX News,"Approve 16, Disapprove 76",60,2013-05-21,2013.0,12.0
729,729,President Obama Job Approval,ABC News/Wash Post,"Approve 50, Disapprove 47",3,2013-05-21,2013.0,13.0
730,730,President Obama Job Approval,FOX News,"Approve 45, Disapprove 51",6,2013-05-21,2013.0,12.0
731,731,President Obama Job Approval,Gallup,"Approve 49, Disapprove 44",5,2013-05-21,2013.0,9.0
732,732,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 52",5,2013-05-22,2013.0,9.0
733,733,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 71",62,2013-05-22,2013.0,9.0
734,734,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 68",58,2013-05-29,2013.0,9.0
735,735,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 52",5,2013-05-29,2013.0,9.0
736,736,President Obama Job Approval,Quinnipiac,"Approve 45, Disapprove 49",4,2013-05-30,2013.0,11.0
737,737,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 50",5,2013-05-30,2013.0,10.0
738,738,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 69",58,2013-06-05,2013.0,9.0
739,739,President Obama Job Approval,The Economist/YouGov,"Approve 48, Disapprove 50",2,2013-06-05,2013.0,9.0
740,740,President Obama Job Approval,Bloomberg,"Approve 49, Disapprove 46",3,2013-06-05,2013.0,0.0
741,741,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 48, Disapprove 47",1,2013-06-05,2013.0,11.0
742,742,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 50",5,2013-06-06,2013.0,10.0
743,743,President Obama Job Approval,CBS News/NY Times,"Approve 47, Disapprove 43",4,2013-06-06,2013.0,11.0
744,744,Congressional Job Approval,CBS News/NY Times,"Approve 13, Disapprove 80",67,2013-06-06,2013.0,11.0
745,745,President Obama Job Approval,FOX News,"Approve 44, Disapprove 50",6,2013-06-12,2013.0,12.0
746,746,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 52",6,2013-06-12,2013.0,9.0
747,747,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 71",61,2013-06-12,2013.0,9.0
748,748,Congressional Job Approval,Gallup,"Approve 17, Disapprove 78",61,2013-06-12,2013.0,9.0
749,749,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 51",8,2013-06-13,2013.0,10.0
750,750,President Obama Job Approval,Time,"Approve 48, Disapprove 44",4,2013-06-16,2013.0,11.0
751,751,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 54",9,2013-06-17,2013.0,10.0
752,752,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",10,2013-06-19,2013.0,9.0
753,753,President Obama Job Approval,Pew Research,"Approve 49, Disapprove 43",6,2013-06-19,2013.0,8.0
754,754,Congressional Job Approval,CNN/Opinion Research,"Approve 16, Disapprove 83",67,2013-06-19,2013.0,10.0
755,755,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 71",61,2013-06-19,2013.0,9.0
756,756,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 48",4,2013-06-21,2013.0,10.0
757,757,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 49",0,2013-06-24,2013.0,7.0
758,758,Public Approval of Obama's Health Care Law,Rasmussen Reports*,"For/Favor 43, Against/Oppose 50",7,2013-06-24,2013.0,7.0
759,759,President Obama Job Approval,Gallup,"Approve 45, Disapprove 49",4,2013-06-24,2013.0,9.0
760,760,Congressional Job Approval,FOX News,"Approve 15, Disapprove 77",62,2013-06-25,2013.0,12.0
761,761,President Obama Job Approval,FOX News,"Approve 43, Disapprove 51",8,2013-06-25,2013.0,12.0
762,762,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 52",6,2013-06-26,2013.0,9.0
763,763,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 73",62,2013-06-26,2013.0,9.0
764,764,Public Approval of Obama's Health Care Law,Gallup,"For/Favor 44, Against/Oppose 52",8,2013-06-27,2013.0,9.0
765,765,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 50",7,2013-06-28,2013.0,10.0
766,766,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 72",63,2013-07-03,2013.0,9.0
767,767,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 51",6,2013-07-03,2013.0,9.0
768,768,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 51",8,2013-07-08,2013.0,10.0
769,769,Public Approval of Obama's Health Care Law,Rasmussen Reports*,"For/Favor 39, Against/Oppose 55",16,2013-07-08,2013.0,7.0
770,770,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 71",64,2013-07-10,2013.0,9.0
771,771,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 53",10,2013-07-10,2013.0,9.0
772,772,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 48",4,2013-07-11,2013.0,11.0
773,773,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 48",3,2013-07-11,2013.0,10.0
774,774,Public Approval of Obama's Health Care Law,Rasmussen Reports*,"For/Favor 45, Against/Oppose 50",5,2013-07-15,2013.0,7.0
775,775,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 53",7,2013-07-17,2013.0,9.0
776,776,Congressional Job Approval,Gallup,"Approve 15, Disapprove 78",63,2013-07-17,2013.0,9.0
777,777,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 72",63,2013-07-17,2013.0,9.0
778,778,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 49",6,2013-07-18,2013.0,10.0
779,779,President Obama Job Approval,Democracy Corps (D),"Approve 45, Disapprove 51",6,2013-07-23,2013.0,8.0
780,780,President Obama Job Approval,McClatchy/Marist,"Approve 41, Disapprove 48",7,2013-07-23,2013.0,12.0
781,781,President Obama Job Approval,ABC News/Wash Post,"Approve 49, Disapprove 44",5,2013-07-23,2013.0,13.0
782,782,President Obama Job Approval,Pew Research,"Approve 45, Disapprove 50",5,2013-07-23,2013.0,8.0
783,783,Congressional Job Approval,ABC News/Wash Post,"Approve 21, Disapprove 73",52,2013-07-23,2013.0,13.0
784,784,Public Approval of Obama's Health Care Law,ABC News/Wash Post,"For/Favor 42, Against/Oppose 49",7,2013-07-23,2013.0,13.0
785,785,Congressional Job Approval,FOX News,"Approve 18, Disapprove 74",56,2013-07-24,2013.0,12.0
786,786,Congressional Job Approval,NBC News/Wall St. Jrnl,"Approve 12, Disapprove 83",71,2013-07-24,2013.0,11.0
787,787,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 56",15,2013-07-24,2013.0,9.0
788,788,President Obama Job Approval,CBS News,"Approve 48, Disapprove 45",3,2013-07-24,2013.0,11.0
789,789,President Obama Job Approval,FOX News,"Approve 46, Disapprove 47",1,2013-07-24,2013.0,12.0
790,790,Public Approval of Obama's Health Care Law,NBC News/Wall St. Jrnl,"For/Favor 34, Against/Oppose 47",13,2013-07-24,2013.0,11.0
791,791,Public Approval of Obama's Health Care Law,FOX News*,"For/Favor 40, Against/Oppose 53",13,2013-07-24,2013.0,12.0
792,792,Public Approval of Obama's Health Care Law,CBS News,"For/Favor 36, Against/Oppose 54",18,2013-07-24,2013.0,11.0
793,793,Congressional Job Approval,CBS News,"Approve 17, Disapprove 76",59,2013-07-24,2013.0,11.0
794,794,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 45, Disapprove 50",5,2013-07-24,2013.0,11.0
795,795,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 73",61,2013-07-24,2013.0,9.0
796,796,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 51",10,2013-07-26,2013.0,10.0
797,797,Public Approval of Obama's Health Care Law,Rasmussen Reports*,"For/Favor 42, Against/Oppose 53",11,2013-07-29,2013.0,7.0
798,798,Congressional Job Approval,The Economist/YouGov,"Approve 6, Disapprove 71",65,2013-07-31,2013.0,9.0
799,799,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 52",5,2013-07-31,2013.0,9.0
800,800,President Obama Job Approval,Quinnipiac,"Approve 46, Disapprove 48",2,2013-08-02,2013.0,11.0
801,801,President Obama Job Approval,Monmouth,"Approve 41, Disapprove 54",13,2013-08-02,2013.0,13.0
802,802,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 51",11,2013-08-02,2013.0,10.0
803,803,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 52",6,2013-08-04,2013.0,7.0
804,804,President Obama Job Approval,Gallup,"Approve 44, Disapprove 48",4,2013-08-04,2013.0,9.0
805,805,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 71",60,2013-08-08,2013.0,9.0
806,806,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 57",15,2013-08-08,2013.0,9.0
807,807,President Obama Job Approval,FOX News,"Approve 42, Disapprove 52",10,2013-08-08,2013.0,12.0
808,808,Public Approval of Obama's Health Care Law,Rasmussen Reports*,"For/Favor 41, Against/Oppose 53",12,2013-08-12,2013.0,7.0
809,809,Congressional Job Approval,Gallup,"Approve 14, Disapprove 81",67,2013-08-13,2013.0,9.0
810,810,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",9,2013-08-15,2013.0,9.0
811,811,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",10,2013-08-15,2013.0,10.0
812,812,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 74",67,2013-08-15,2013.0,9.0
813,813,Public Approval of Obama's Health Care Law,Rasmussen Reports*,"For/Favor 41, Against/Oppose 54",13,2013-08-19,2013.0,7.0
814,814,Public Approval of Obama's Health Care Law,Gallup,"For/Favor 41, Against/Oppose 49",8,2013-08-22,2013.0,9.0
815,815,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",9,2013-08-22,2013.0,9.0
816,816,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 52",11,2013-08-22,2013.0,10.0
817,817,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 75",66,2013-08-22,2013.0,9.0
818,818,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 73",65,2013-08-29,2013.0,9.0
819,819,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 55",14,2013-08-29,2013.0,9.0
820,820,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",10,2013-08-29,2013.0,10.0
821,821,President Obama Job Approval,NBC News,"Approve 44, Disapprove 48",4,2013-08-30,2013.0,11.0
822,822,Public Approval of Obama's Health Care Law,Rasmussen Reports*,"For/Favor 41, Against/Oppose 52",11,2013-09-02,2013.0,7.0
823,823,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 41, Against/Oppose 52",11,2013-09-02,2013.0,7.0
824,824,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 55",11,2013-09-04,2013.0,9.0
825,825,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 69",58,2013-09-04,2013.0,9.0
826,826,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 53",12,2013-09-05,2013.0,10.0
827,827,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 50",2,2013-09-07,2013.0,7.0
828,828,President Obama Job Approval,Gallup,"Approve 43, Disapprove 48",5,2013-09-07,2013.0,9.0
829,829,President Obama Job Approval,CBS News/NY Times,"Approve 46, Disapprove 46",0,2013-09-09,2013.0,11.0
830,830,President Obama Job Approval,USA Today/Pew Research,"Approve 43, Disapprove 52",9,2013-09-09,2013.0,8.0
831,831,President Obama Job Approval,FOX News,"Approve 40, Disapprove 54",14,2013-09-09,2013.0,12.0
832,832,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 52",7,2013-09-09,2013.0,10.0
833,833,Congressional Job Approval,FOX News,"Approve 17, Disapprove 75",58,2013-09-09,2013.0,12.0
834,834,Congressional Job Approval,CBS News/NY Times,"Approve 24, Disapprove 68",44,2013-09-09,2013.0,11.0
835,835,Congressional Job Approval,CNN/Opinion Research,"Approve 20, Disapprove 78",58,2013-09-09,2013.0,10.0
836,836,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 45, Disapprove 50",5,2013-09-10,2013.0,11.0
837,837,President Obama Job Approval,McClatchy/Marist,"Approve 44, Disapprove 47",3,2013-09-10,2013.0,12.0
838,838,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 43, Disapprove 51",8,2013-09-10,2013.0,0.0
839,839,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 22, Disapprove 72",50,2013-09-10,2013.0,0.0
840,840,Public Approval of Health Care Law,CNN/Opinion Research*,"For/Favor 39, Against/Oppose 57",18,2013-09-11,2013.0,10.0
841,841,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",12,2013-09-11,2013.0,9.0
842,842,Congressional Job Approval,Gallup,"Approve 19, Disapprove 76",57,2013-09-11,2013.0,9.0
843,843,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 70",59,2013-09-11,2013.0,9.0
844,844,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 56",17,2013-09-12,2013.0,10.0
845,845,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 43, Against/Oppose 53",10,2013-09-16,2013.0,7.0
846,846,Public Approval of Health Care Law,NBC News/Wall St. Jrnl,"For/Favor 31, Against/Oppose 44",13,2013-09-16,2013.0,11.0
847,847,Public Approval of Health Care Law,USA Today/Pew Research,"For/Favor 42, Against/Oppose 53",11,2013-09-16,2013.0,8.0
848,848,President Obama Job Approval,ABC News/Wash Post,"Approve 47, Disapprove 47",0,2013-09-17,2013.0,13.0
849,849,Public Approval of Health Care Law,FOX News*,"For/Favor 35, Against/Oppose 54",19,2013-09-17,2013.0,12.0
850,850,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 55",11,2013-09-18,2013.0,9.0
851,851,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 76",67,2013-09-18,2013.0,9.0
852,852,Public Approval of Health Care Law,ABC News/Wash Post,"For/Favor 42, Against/Oppose 52",10,2013-09-20,2013.0,13.0
853,853,President Obama Job Approval,Bloomberg,"Approve 45, Disapprove 49",4,2013-09-24,2013.0,0.0
854,854,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 72",63,2013-09-25,2013.0,9.0
855,855,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",12,2013-09-25,2013.0,9.0
856,856,Congressional Job Approval,CBS News/NY Times,"Approve 14, Disapprove 80",66,2013-09-26,2013.0,11.0
857,857,President Obama Job Approval,CBS News/NY Times,"Approve 43, Disapprove 49",6,2013-09-26,2013.0,11.0
858,858,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 55",16,2013-09-26,2013.0,10.0
859,859,Public Approval of Health Care Law,CBS News/NY Times,"For/Favor 39, Against/Oppose 51",12,2013-09-26,2013.0,11.0
860,860,Public Approval of Health Care Law,CNN/Opinion Research,"For/Favor 38, Against/Oppose 57",19,2013-09-30,2013.0,10.0
861,861,Congressional Job Approval,CNN/Opinion Research,"Approve 10, Disapprove 87",77,2013-09-30,2013.0,10.0
862,862,President Obama Job Approval,CNN/Opinion Research,"Approve 44, Disapprove 53",9,2013-09-30,2013.0,10.0
863,863,Public Approval of Health Care Law,Quinnipiac,"For/Favor 45, Against/Oppose 47",2,2013-10-01,2013.0,11.0
864,864,President Obama Job Approval,Quinnipiac,"Approve 45, Disapprove 49",4,2013-10-01,2013.0,11.0
865,865,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 53",10,2013-10-02,2013.0,9.0
866,866,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 74",67,2013-10-02,2013.0,9.0
867,867,Congressional Job Approval,FOX News,"Approve 13, Disapprove 81",68,2013-10-03,2013.0,12.0
868,868,Public Approval of Health Care Law,FOX News*,"For/Favor 36, Against/Oppose 52",16,2013-10-03,2013.0,12.0
869,869,President Obama Job Approval,FOX News,"Approve 45, Disapprove 49",4,2013-10-03,2013.0,12.0
870,870,Public Approval of Health Care Law,CBS News,"For/Favor 43, Against/Oppose 51",8,2013-10-03,2013.0,11.0
871,871,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 51",10,2013-10-04,2013.0,10.0
872,872,President Obama Job Approval,Gallup,"Approve 41, Disapprove 52",11,2013-10-05,2013.0,9.0
873,873,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 53",7,2013-10-05,2013.0,7.0
874,874,Congressional Job Approval,Gallup,"Approve 11, Disapprove 85",74,2013-10-07,2013.0,9.0
875,875,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 45, Against/Oppose 49",4,2013-10-07,2013.0,7.0
876,876,President Obama Job Approval,Associated Press/GfK,"Approve 37, Disapprove 53",16,2013-10-09,2013.0,9.0
877,877,President Obama Job Approval,The Economist/YouGov,"Approve 48, Disapprove 48",0,2013-10-09,2013.0,9.0
878,878,President Obama Job Approval,Democracy Corps (D),"Approve 47, Disapprove 49",2,2013-10-09,2013.0,8.0
879,879,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 76",66,2013-10-09,2013.0,9.0
880,880,Congressional Job Approval,Associated Press/GfK,"Approve 5, Disapprove 83",78,2013-10-09,2013.0,9.0
881,881,Public Approval of Health Care Law,Associated Press/GfK,"For/Favor 28, Against/Oppose 38",10,2013-10-10,2013.0,9.0
882,882,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 47, Disapprove 48",1,2013-10-10,2013.0,11.0
883,883,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 54",14,2013-10-10,2013.0,10.0
884,884,Public Approval of Health Care Law,NBC News/Wall St. Jrnl,"For/Favor 38, Against/Oppose 43",5,2013-10-10,2013.0,11.0
885,885,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 47, Against/Oppose 52",5,2013-10-14,2013.0,7.0
886,886,President Obama Job Approval,Pew Research,"Approve 43, Disapprove 51",8,2013-10-15,2013.0,8.0
887,887,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 79",72,2013-10-16,2013.0,9.0
888,888,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",14,2013-10-16,2013.0,9.0
889,889,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 46, Against/Oppose 48",2,2013-10-21,2013.0,7.0
890,890,President Obama Job Approval,CNN/Opinion Research,"Approve 43, Disapprove 53",10,2013-10-21,2013.0,10.0
891,891,Public Approval of Health Care Law,CNN/Opinion Research,"For/Favor 41, Against/Oppose 56",15,2013-10-21,2013.0,10.0
892,892,Public Approval of Health Care Law,ABC News/Wash Post,"For/Favor 46, Against/Oppose 49",3,2013-10-21,2013.0,13.0
893,893,Congressional Job Approval,CNN/Opinion Research,"Approve 10, Disapprove 88",78,2013-10-21,2013.0,10.0
894,894,Public Approval of Health Care Law,Pew Research,"For/Favor 41, Against/Oppose 52",11,2013-10-22,2013.0,8.0
895,895,Public Approval of Health Care Law,CBS News,"For/Favor 43, Against/Oppose 51",8,2013-10-22,2013.0,11.0
896,896,President Obama Job Approval,CBS News,"Approve 46, Disapprove 49",3,2013-10-22,2013.0,11.0
897,897,President Obama Job Approval,ABC News/Wash Post,"Approve 46, Disapprove 51",5,2013-10-22,2013.0,13.0
898,898,Congressional Job Approval,CBS News,"Approve 9, Disapprove 85",76,2013-10-22,2013.0,11.0
899,899,Congressional Job Approval,ABC News/Wash Post,"Approve 9, Disapprove 89",80,2013-10-22,2013.0,13.0
900,900,President Obama Job Approval,FOX News,"Approve 41, Disapprove 53",12,2013-10-23,2013.0,12.0
901,901,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 50",3,2013-10-23,2013.0,9.0
902,902,Public Approval of Health Care Law,FOX News*,"For/Favor 41, Against/Oppose 51",10,2013-10-23,2013.0,12.0
903,903,Public Approval of Health Care Law,Gallup,"For/Favor 45, Against/Oppose 50",5,2013-10-23,2013.0,9.0
904,904,Congressional Job Approval,The Economist/YouGov,"Approve 6, Disapprove 78",72,2013-10-23,2013.0,9.0
905,905,Congressional Job Approval,FOX News,"Approve 9, Disapprove 85",76,2013-10-23,2013.0,12.0
906,906,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",10,2013-10-30,2013.0,9.0
907,907,Public Approval of Health Care Law,NBC News/Wall St. Jrnl,"For/Favor 37, Against/Oppose 47",10,2013-10-30,2013.0,11.0
908,908,Public Approval of Health Care Law,Gallup,"For/Favor 44, Against/Oppose 47",3,2013-10-30,2013.0,9.0
909,909,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 76",67,2013-10-30,2013.0,9.0
910,910,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 42, Disapprove 51",9,2013-10-30,2013.0,11.0
911,911,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 52",12,2013-11-01,2013.0,10.0
912,912,President Obama Job Approval,GWU/Battleground,"Approve 45, Disapprove 52",7,2013-11-04,2013.0,9.0
913,913,Public Approval of Health Care Law,GWU/Battleground,"For/Favor 43, Against/Oppose 53",10,2013-11-04,2013.0,9.0
914,914,Public Approval of Health Care Law,Rasmussen Reports*,"For/Favor 43, Against/Oppose 53",10,2013-11-04,2013.0,7.0
915,915,Congressional Job Approval,GWU/Battleground,"Approve 9, Disapprove 87",78,2013-11-04,2013.0,9.0
916,916,President Obama Job Approval,Gallup,"Approve 39, Disapprove 53",14,2013-11-05,2013.0,9.0
917,917,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 51",3,2013-11-05,2013.0,7.0
