,Unnamed: 0,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year,score
238,238,Direction of Country,Democracy Corps (D),"Right Direction 28, Wrong Track 64",-36,2012-01-13,2012.0,8.0
239,239,Direction of Country,CBS News/NY Times,"Right Direction 29, Wrong Track 66",-37,2012-01-18,2012.0,11.0
240,240,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 68",-44,2012-01-19,2012.0,7.0
241,241,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 30, Wrong Track 61",-31,2012-01-25,2012.0,11.0
242,242,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",-41,2012-01-26,2012.0,7.0
243,243,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",-35,2012-02-01,2012.0,7.0
244,244,Direction of Country,Reuters/Ipsos,"Right Direction 32, Wrong Track 62",-30,2012-02-07,2012.0,10.0
245,245,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",-34,2012-02-08,2012.0,7.0
246,246,Direction of Country,CBS News/NY Times,"Right Direction 35, Wrong Track 59",-24,2012-02-14,2012.0,11.0
247,247,Direction of Country,Democracy Corps (D),"Right Direction 34, Wrong Track 59",-25,2012-02-15,2012.0,8.0
248,248,Direction of Country,Rasmussen Reports,"Right Direction 34, Wrong Track 59",-25,2012-02-15,2012.0,7.0
249,249,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 61",-30,2012-02-22,2012.0,7.0
250,250,Direction of Country,Associated Press/GfK,"Right Direction 39, Wrong Track 57",-18,2012-02-23,2012.0,9.0
251,251,Direction of Country,Politico/GWU/Battleground,"Right Direction 35, Wrong Track 59",-24,2012-02-27,2012.0,9.0
252,252,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 61",-29,2012-02-29,2012.0,7.0
253,253,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 33, Wrong Track 58",-25,2012-03-05,2012.0,11.0
254,254,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 65",-35,2012-03-07,2012.0,7.0
255,255,Direction of Country,CBS News/NY Times,"Right Direction 29, Wrong Track 63",-34,2012-03-12,2012.0,11.0
256,256,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 63",-31,2012-03-14,2012.0,7.0
257,257,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 61",-30,2012-03-21,2012.0,7.0
258,258,Direction of Country,McClatchy/Marist,"Right Direction 43, Wrong Track 53",-10,2012-03-27,2012.0,12.0
259,259,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",-35,2012-03-28,2012.0,7.0
260,260,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",-35,2012-04-04,2012.0,7.0
261,261,Direction of Country,ABC News/Wash Post,"Right Direction 33, Wrong Track 64",-31,2012-04-10,2012.0,13.0
262,262,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",-35,2012-04-11,2012.0,7.0
263,263,Direction of Country,Reuters/Ipsos,"Right Direction 35, Wrong Track 60",-25,2012-04-16,2012.0,10.0
264,264,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",-38,2012-04-18,2012.0,7.0
265,265,Direction of Country,CBS News/NY Times,"Right Direction 31, Wrong Track 61",-30,2012-04-19,2012.0,11.0
266,266,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 33, Wrong Track 59",-26,2012-04-20,2012.0,11.0
267,267,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",-34,2012-04-25,2012.0,7.0
268,268,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 62",-31,2012-05-02,2012.0,7.0
269,269,Direction of Country,Democracy Corps (D),"Right Direction 33, Wrong Track 59",-26,2012-05-03,2012.0,8.0
270,270,Direction of Country,Politico/GWU/Battleground,"Right Direction 33, Wrong Track 59",-26,2012-05-07,2012.0,9.0
271,271,Direction of Country,Reuters/Ipsos,"Right Direction 35, Wrong Track 57",-22,2012-05-08,2012.0,10.0
272,272,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 63",-32,2012-05-09,2012.0,7.0
273,273,Direction of Country,Associated Press/GfK,"Right Direction 37, Wrong Track 56",-19,2012-05-11,2012.0,9.0
274,274,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 33, Wrong Track 58",-25,2012-05-23,2012.0,11.0
275,275,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",-33,2012-05-23,2012.0,7.0
276,276,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 62",-31,2012-05-30,2012.0,7.0
277,277,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 61",-30,2012-06-06,2012.0,7.0
278,278,Direction of Country,CBS News/NY Times,"Right Direction 31, Wrong Track 62",-31,2012-06-07,2012.0,11.0
279,279,Direction of Country,Reuters/Ipsos,"Right Direction 32, Wrong Track 63",-31,2012-06-12,2012.0,10.0
280,280,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",-35,2012-06-13,2012.0,7.0
281,281,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 64",-34,2012-06-20,2012.0,7.0
282,282,Direction of Country,Bloomberg,"Right Direction 31, Wrong Track 62",-31,2012-06-20,2012.0,0.0
283,283,Direction of Country,Associated Press/GfK,"Right Direction 31, Wrong Track 60",-29,2012-06-21,2012.0,9.0
284,284,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 31, Wrong Track 61",-30,2012-06-26,2012.0,11.0
285,285,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",-38,2012-06-27,2012.0,7.0
286,286,Direction of Country,Newsweek/Daily Beast,"Right Direction 26, Wrong Track 59",-33,2012-06-29,2012.0,0.0
287,287,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",-33,2012-07-05,2012.0,7.0
288,288,Direction of Country,Reuters/Ipsos,"Right Direction 36, Wrong Track 58",-22,2012-07-10,2012.0,10.0
289,289,Direction of Country,ABC News/Wash Post,"Right Direction 33, Wrong Track 63",-30,2012-07-10,2012.0,13.0
290,290,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 62",-30,2012-07-11,2012.0,7.0
291,291,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 65",-37,2012-07-18,2012.0,7.0
292,292,Direction of Country,NPR,"Right Direction 32, Wrong Track 60",-28,2012-07-19,2012.0,8.0
293,293,Direction of Country,CBS News/NY Times,"Right Direction 30, Wrong Track 64",-34,2012-07-19,2012.0,11.0
294,294,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 32, Wrong Track 60",-28,2012-07-24,2012.0,11.0
295,295,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",-32,2012-07-25,2012.0,7.0
296,296,Direction of Country,Democracy Corps (D),"Right Direction 36, Wrong Track 58",-22,2012-07-30,2012.0,8.0
297,297,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",-35,2012-08-01,2012.0,7.0
298,298,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",-39,2012-08-08,2012.0,7.0
299,299,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 64",-33,2012-08-08,2012.0,10.0
300,300,Direction of Country,Politico/GWU/Battleground,"Right Direction 32, Wrong Track 61",-29,2012-08-13,2012.0,9.0
301,301,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",-34,2012-08-15,2012.0,7.0
302,302,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 32, Wrong Track 61",-29,2012-08-21,2012.0,11.0
303,303,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",-34,2012-08-22,2012.0,7.0
304,304,Direction of Country,Associated Press/GfK,"Right Direction 35, Wrong Track 60",-25,2012-08-22,2012.0,9.0
305,305,Direction of Country,ABC News/Wash Post,"Right Direction 29, Wrong Track 69",-40,2012-08-27,2012.0,13.0
306,306,Direction of Country,Democracy Corps (D),"Right Direction 33, Wrong Track 62",-29,2012-08-28,2012.0,8.0
307,307,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 63",-35,2012-08-29,2012.0,7.0
308,308,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 62",-31,2012-09-05,2012.0,7.0
309,309,Direction of Country,Reuters/Ipsos,"Right Direction 39, Wrong Track 55",-16,2012-09-12,2012.0,10.0
310,310,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 57",-20,2012-09-12,2012.0,7.0
311,311,Direction of Country,Democracy Corps (D),"Right Direction 39, Wrong Track 55",-16,2012-09-13,2012.0,8.0
312,312,Direction of Country,CBS News/NY Times,"Right Direction 38, Wrong Track 57",-19,2012-09-14,2012.0,11.0
313,313,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 39, Wrong Track 55",-16,2012-09-18,2012.0,11.0
314,314,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 58",-23,2012-09-19,2012.0,7.0
315,315,Direction of Country,Associated Press/GfK,"Right Direction 41, Wrong Track 52",-11,2012-09-19,2012.0,9.0
316,316,Direction of Country,Politico/GWU/Battleground,"Right Direction 37, Wrong Track 57",-20,2012-09-24,2012.0,9.0
317,317,Direction of Country,Rasmussen Reports,"Right Direction 36, Wrong Track 58",-22,2012-09-26,2012.0,7.0
318,318,Direction of Country,Bloomberg,"Right Direction 33, Wrong Track 60",-27,2012-09-26,2012.0,0.0
319,319,Direction of Country,Politico/GWU/Battleground,"Right Direction 38, Wrong Track 56",-18,2012-10-01,2012.0,9.0
320,320,Direction of Country,ABC News/Wash Post,"Right Direction 38, Wrong Track 60",-22,2012-10-01,2012.0,13.0
321,321,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 40, Wrong Track 53",-13,2012-10-02,2012.0,11.0
322,322,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 55",-18,2012-10-03,2012.0,7.0
323,323,Direction of Country,NPR,"Right Direction 39, Wrong Track 55",-16,2012-10-03,2012.0,8.0
324,324,Direction of Country,Politico/GWU/Battleground,"Right Direction 39, Wrong Track 54",-15,2012-10-08,2012.0,9.0
325,325,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 57",-19,2012-10-10,2012.0,7.0
326,326,Direction of Country,ABC News/Wash Post,"Right Direction 42, Wrong Track 56",-14,2012-10-15,2012.0,13.0
327,327,Direction of Country,Politico/GWU/Battleground,"Right Direction 40, Wrong Track 53",-13,2012-10-15,2012.0,9.0
328,328,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 58",-21,2012-10-17,2012.0,7.0
329,329,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 41, Wrong Track 53",-12,2012-10-21,2012.0,11.0
330,330,Direction of Country,Politico/GWU/Battleground,"Right Direction 37, Wrong Track 57",-20,2012-10-22,2012.0,9.0
331,331,Direction of Country,CBS News,"Right Direction 40, Wrong Track 53",-13,2012-10-22,2012.0,11.0
332,332,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 57",-20,2012-10-24,2012.0,7.0
333,333,Direction of Country,Associated Press/GfK,"Right Direction 41, Wrong Track 51",-10,2012-10-25,2012.0,9.0
334,334,Direction of Country,Politico/GWU/Battleground,"Right Direction 37, Wrong Track 56",-19,2012-10-29,2012.0,9.0
335,335,Direction of Country,NPR,"Right Direction 41, Wrong Track 55",-14,2012-10-30,2012.0,8.0
336,336,Direction of Country,CBS News/NY Times,"Right Direction 39, Wrong Track 54",-15,2012-10-30,2012.0,11.0
337,337,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 57",-18,2012-10-31,2012.0,7.0
338,338,Direction of Country,ABC News/Wash Post,"Right Direction 43, Wrong Track 55",-12,2012-11-02,2012.0,13.0
339,339,Direction of Country,Politico/GWU/Battleground,"Right Direction 40, Wrong Track 55",-15,2012-11-04,2012.0,9.0
340,340,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 42, Wrong Track 53",-11,2012-11-04,2012.0,11.0
341,341,Direction of Country,Politico/GWU/Battleground,"Right Direction 39, Wrong Track 54",-15,2012-11-06,2012.0,9.0
342,342,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 54",-11,2012-11-07,2012.0,7.0
343,343,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 51",-9,2012-11-15,2012.0,7.0
344,344,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 52",-11,2012-11-21,2012.0,7.0
345,345,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 51",-10,2012-11-29,2012.0,7.0
346,346,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 52",-11,2012-12-06,2012.0,7.0
347,347,Direction of Country,National Journal,"Right Direction 41, Wrong Track 50",-9,2012-12-07,2012.0,12.0
348,348,Direction of Country,Associated Press/GfK,"Right Direction 42, Wrong Track 50",-8,2012-12-07,2012.0,9.0
349,349,Direction of Country,Politico/GWU/Battleground,"Right Direction 34, Wrong Track 59",-25,2012-12-10,2012.0,9.0
350,350,Direction of Country,McClatchy/Marist,"Right Direction 39, Wrong Track 56",-17,2012-12-11,2012.0,12.0
351,351,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 52",-14,2012-12-12,2012.0,7.0
352,352,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 41, Wrong Track 53",-12,2012-12-12,2012.0,11.0
353,353,Direction of Country,Bloomberg,"Right Direction 38, Wrong Track 55",-17,2012-12-12,2012.0,0.0
354,354,Direction of Country,CBS News,"Right Direction 37, Wrong Track 57",-20,2012-12-19,2012.0,11.0
355,355,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 55",-18,2012-12-19,2012.0,7.0
356,356,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 55",-20,2012-12-27,2012.0,7.0
357,357,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 59",-26,2013-01-02,2013.0,7.0
358,358,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 58",-25,2013-01-10,2013.0,7.0
359,359,Direction of Country,Rasmussen Reports,"Right Direction 36, Wrong Track 57",-21,2013-01-16,2013.0,7.0
360,360,Direction of Country,ABC News/Wash Post,"Right Direction 37, Wrong Track 58",-21,2013-01-16,2013.0,13.0
361,361,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 35, Wrong Track 57",-22,2013-01-17,2013.0,11.0
362,362,Direction of Country,Associated Press/GfK,"Right Direction 38, Wrong Track 53",-15,2013-01-17,2013.0,9.0
363,363,Direction of Country,CBS News/NY Times,"Right Direction 38, Wrong Track 57",-19,2013-01-18,2013.0,11.0
364,364,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 57",-22,2013-01-23,2013.0,7.0
365,365,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 54",-15,2013-01-30,2013.0,7.0
366,366,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 53",-14,2013-02-06,2013.0,7.0
367,367,Direction of Country,CBS News,"Right Direction 40, Wrong Track 54",-14,2013-02-12,2013.0,11.0
368,368,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 55",-17,2013-02-13,2013.0,7.0
369,369,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 54",-16,2013-02-20,2013.0,7.0
370,370,Direction of Country,Bloomberg,"Right Direction 37, Wrong Track 54",-17,2013-02-21,2013.0,0.0
371,371,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 32, Wrong Track 59",-27,2013-02-26,2013.0,11.0
372,372,Direction of Country,Rasmussen Reports,"Right Direction 34, Wrong Track 58",-24,2013-02-27,2013.0,7.0
373,373,Direction of Country,Reason-Rupe/PSRAI,"Right Direction 35, Wrong Track 59",-24,2013-03-01,2013.0,0.0
374,374,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 64",-36,2013-03-06,2013.0,7.0
375,375,Direction of Country,McClatchy/Marist,"Right Direction 34, Wrong Track 62",-28,2013-03-12,2013.0,12.0
376,376,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",-35,2013-03-13,2013.0,7.0
377,377,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 60",-29,2013-03-20,2013.0,7.0
378,378,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 59",-26,2013-03-27,2013.0,7.0
379,379,Direction of Country,CBS News,"Right Direction 32, Wrong Track 61",-29,2013-03-27,2013.0,11.0
380,380,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 57",-22,2013-04-03,2013.0,7.0
381,381,Direction of Country,McClatchy/Marist,"Right Direction 37, Wrong Track 60",-23,2013-04-04,2013.0,12.0
382,382,Direction of Country,Rasmussen Reports,"Right Direction 34, Wrong Track 59",-25,2013-04-10,2013.0,7.0
383,383,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 31, Wrong Track 61",-30,2013-04-11,2013.0,11.0
384,384,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 60",-29,2013-04-17,2013.0,7.0
385,385,Direction of Country,Associated Press/GfK,"Right Direction 36, Wrong Track 56",-20,2013-04-18,2013.0,9.0
386,386,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",-32,2013-04-24,2013.0,7.0
387,387,Direction of Country,National Journal,"Right Direction 29, Wrong Track 60",-31,2013-04-25,2013.0,12.0
388,388,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",-32,2013-05-01,2013.0,7.0
389,389,Direction of Country,CBS News/NY Times,"Right Direction 34, Wrong Track 59",-25,2013-05-02,2013.0,11.0
390,390,Direction of Country,Pew Research,"Right Direction 32, Wrong Track 58",-26,2013-05-08,2013.0,8.0
391,391,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 61",-30,2013-05-08,2013.0,7.0
392,392,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",-32,2013-05-15,2013.0,7.0
393,393,Direction of Country,Reason-Rupe/PSRAI,"Right Direction 34, Wrong Track 57",-23,2013-05-17,2013.0,0.0
394,394,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 59",-35,2013-05-21,2013.0,10.0
395,395,Direction of Country,ABC News/Wash Post,"Right Direction 37, Wrong Track 60",-23,2013-05-21,2013.0,13.0
396,396,Direction of Country,The Economist/YouGov,"Right Direction 33, Wrong Track 59",-26,2013-05-22,2013.0,9.0
397,397,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",-32,2013-05-22,2013.0,7.0
398,398,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 61",-31,2013-05-29,2013.0,7.0
399,399,Direction of Country,The Economist/YouGov,"Right Direction 33, Wrong Track 53",-20,2013-05-29,2013.0,9.0
400,400,Direction of Country,The Economist/YouGov,"Right Direction 32, Wrong Track 56",-24,2013-06-05,2013.0,9.0
401,401,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 32, Wrong Track 59",-27,2013-06-05,2013.0,11.0
402,402,Direction of Country,Bloomberg,"Right Direction 32, Wrong Track 60",-28,2013-06-05,2013.0,0.0
403,403,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 59",-27,2013-06-05,2013.0,7.0
404,404,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 58",-31,2013-06-06,2013.0,10.0
405,405,Direction of Country,CBS News/NY Times,"Right Direction 35, Wrong Track 59",-24,2013-06-06,2013.0,11.0
406,406,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 62",-31,2013-06-12,2013.0,7.0
407,407,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 60",-32,2013-06-12,2013.0,9.0
408,408,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 59",-33,2013-06-13,2013.0,10.0
409,409,Direction of Country,Time,"Right Direction 33, Wrong Track 58",-25,2013-06-16,2013.0,11.0
410,410,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",-34,2013-06-19,2013.0,7.0
411,411,Direction of Country,The Economist/YouGov,"Right Direction 32, Wrong Track 58",-26,2013-06-19,2013.0,9.0
412,412,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 59",-34,2013-06-21,2013.0,10.0
413,413,Direction of Country,The Economist/YouGov,"Right Direction 32, Wrong Track 57",-25,2013-06-26,2013.0,9.0
414,414,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",-32,2013-06-26,2013.0,7.0
415,415,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 56",-28,2013-06-28,2013.0,10.0
416,416,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",-33,2013-07-03,2013.0,7.0
417,417,Direction of Country,The Economist/YouGov,"Right Direction 32, Wrong Track 59",-27,2013-07-03,2013.0,9.0
418,418,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 58",-30,2013-07-08,2013.0,10.0
419,419,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 64",-37,2013-07-10,2013.0,7.0
420,420,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 60",-34,2013-07-10,2013.0,9.0
421,421,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 58",-33,2013-07-11,2013.0,10.0
422,422,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",-32,2013-07-17,2013.0,7.0
423,423,Direction of Country,The Economist/YouGov,"Right Direction 31, Wrong Track 58",-27,2013-07-17,2013.0,9.0
424,424,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 57",-31,2013-07-18,2013.0,10.0
425,425,Direction of Country,McClatchy/Marist,"Right Direction 28, Wrong Track 62",-34,2013-07-23,2013.0,12.0
426,426,Direction of Country,Democracy Corps (D),"Right Direction 27, Wrong Track 68",-41,2013-07-23,2013.0,8.0
427,427,Direction of Country,ABC News/Wash Post,"Right Direction 36, Wrong Track 60",-24,2013-07-23,2013.0,13.0
428,428,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 29, Wrong Track 61",-32,2013-07-24,2013.0,11.0
429,429,Direction of Country,CBS News,"Right Direction 35, Wrong Track 60",-25,2013-07-24,2013.0,11.0
430,430,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 61",-33,2013-07-24,2013.0,9.0
431,431,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 65",-39,2013-07-24,2013.0,7.0
432,432,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 59",-35,2013-07-26,2013.0,10.0
433,433,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 59",-30,2013-07-31,2013.0,9.0
434,434,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 65",-39,2013-07-31,2013.0,7.0
435,435,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 56",-31,2013-08-02,2013.0,10.0
436,436,Direction of Country,Monmouth,"Right Direction 27, Wrong Track 66",-39,2013-08-02,2013.0,13.0
437,437,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",-38,2013-08-07,2013.0,7.0
438,438,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 58",-28,2013-08-08,2013.0,9.0
439,439,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",-35,2013-08-14,2013.0,7.0
440,440,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 60",-30,2013-08-15,2013.0,9.0
441,441,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 59",-34,2013-08-15,2013.0,10.0
442,442,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",-34,2013-08-21,2013.0,7.0
443,443,Direction of Country,The Economist/YouGov,"Right Direction 31, Wrong Track 59",-28,2013-08-22,2013.0,9.0
444,444,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 59",-35,2013-08-22,2013.0,10.0
445,445,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",-35,2013-08-28,2013.0,7.0
446,446,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 62",-34,2013-08-29,2013.0,9.0
447,447,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 60",-36,2013-08-29,2013.0,10.0
448,448,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 59",-31,2013-09-04,2013.0,9.0
449,449,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 62",-32,2013-09-04,2013.0,7.0
450,450,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 60",-36,2013-09-05,2013.0,10.0
451,451,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 30, Wrong Track 62",-32,2013-09-10,2013.0,11.0
452,452,Direction of Country,Reason-Rupe/PSRAI,"Right Direction 28, Wrong Track 61",-33,2013-09-10,2013.0,0.0
453,453,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 61",-31,2013-09-11,2013.0,7.0
454,454,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 60",-32,2013-09-11,2013.0,9.0
455,455,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 62",-41,2013-09-12,2013.0,10.0
456,456,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 61",-31,2013-09-18,2013.0,7.0
457,457,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 58",-28,2013-09-18,2013.0,9.0
458,458,Direction of Country,Bloomberg,"Right Direction 25, Wrong Track 68",-43,2013-09-24,2013.0,0.0
459,459,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 65",-37,2013-09-25,2013.0,7.0
460,460,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 62",-33,2013-09-25,2013.0,9.0
461,461,Direction of Country,CBS News/NY Times,"Right Direction 29, Wrong Track 66",-37,2013-09-26,2013.0,11.0
462,462,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 64",-42,2013-09-26,2013.0,10.0
463,463,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 63",-35,2013-10-02,2013.0,7.0
464,464,Direction of Country,The Economist/YouGov,"Right Direction 25, Wrong Track 65",-40,2013-10-02,2013.0,9.0
465,465,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 60",-36,2013-10-04,2013.0,10.0
466,466,Direction of Country,Democracy Corps (D),"Right Direction 18, Wrong Track 76",-58,2013-10-09,2013.0,8.0
467,467,Direction of Country,Associated Press/GfK,"Right Direction 22, Wrong Track 78",-56,2013-10-09,2013.0,9.0
468,468,Direction of Country,Rasmussen Reports,"Right Direction 17, Wrong Track 76",-59,2013-10-09,2013.0,7.0
469,469,Direction of Country,The Economist/YouGov,"Right Direction 18, Wrong Track 73",-55,2013-10-09,2013.0,9.0
470,470,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 14, Wrong Track 78",-64,2013-10-10,2013.0,11.0
471,471,Direction of Country,Reuters/Ipsos,"Right Direction 15, Wrong Track 68",-53,2013-10-10,2013.0,10.0
472,472,Direction of Country,Rasmussen Reports,"Right Direction 13, Wrong Track 80",-67,2013-10-16,2013.0,7.0
473,473,Direction of Country,The Economist/YouGov,"Right Direction 15, Wrong Track 76",-61,2013-10-16,2013.0,9.0
474,474,Direction of Country,CBS News,"Right Direction 23, Wrong Track 72",-49,2013-10-22,2013.0,11.0
475,475,Direction of Country,ABC News/Wash Post,"Right Direction 26, Wrong Track 71",-45,2013-10-22,2013.0,13.0
