,Unnamed: 0,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year,score
240,240,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 38",-6,2012-03-12,2012.0,7.0
241,241,Generic Congressional Vote,Reuters/Ipsos,"Republicans 43, Democrats 47",4,2012-03-14,2012.0,10.0
242,242,Generic Congressional Vote,Bloomberg,"Republicans 46, Democrats 44",-2,2012-03-14,2012.0,0.0
243,243,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 40",-4,2012-03-19,2012.0,7.0
244,244,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 38",-5,2012-03-26,2012.0,7.0
245,245,Generic Congressional Vote,McClatchy/Marist,"Republicans 47, Democrats 43",-4,2012-03-27,2012.0,12.0
246,246,Generic Congressional Vote,Rasmussen Reports,"Republicans 45, Democrats 39",-6,2012-04-02,2012.0,7.0
247,247,Generic Congressional Vote,Rasmussen Reports,"Republicans 45, Democrats 40",-5,2012-04-09,2012.0,7.0
248,248,Generic Congressional Vote,Reuters/Ipsos,"Republicans 41, Democrats 42",1,2012-04-16,2012.0,10.0
249,249,Generic Congressional Vote,Rasmussen Reports,"Republicans 46, Democrats 36",-10,2012-04-16,2012.0,7.0
250,250,Generic Congressional Vote,Quinnipiac,"Republicans 39, Democrats 40",1,2012-04-19,2012.0,11.0
251,251,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 40",-3,2012-04-23,2012.0,7.0
252,252,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 40",-3,2012-04-30,2012.0,7.0
253,253,Generic Congressional Vote,Democracy Corps (D),"Republicans 45, Democrats 46",1,2012-05-03,2012.0,8.0
254,254,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 41",-3,2012-05-07,2012.0,7.0
255,255,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 45, Democrats 43",-2,2012-05-07,2012.0,9.0
256,256,Generic Congressional Vote,Reuters/Ipsos,"Republicans 44, Democrats 46",2,2012-05-08,2012.0,10.0
257,257,Generic Congressional Vote,Rasmussen Reports,"Republicans 45, Democrats 38",-7,2012-05-14,2012.0,7.0
258,258,Generic Congressional Vote,USA Today/Gallup,"Republicans 50, Democrats 44",-6,2012-05-16,2012.0,9.0
259,259,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 43",-4,2012-05-21,2012.0,7.0
260,260,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 42",-3,2012-05-28,2012.0,7.0
261,261,Generic Congressional Vote,CNN/Opinion Research,"Democrats 48, Republicans 45",3,2012-06-01,2012.0,10.0
262,262,Generic Congressional Vote,Rasmussen Reports,"Democrats 37, Republicans 44",-7,2012-06-04,2012.0,7.0
263,263,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 45",-6,2012-06-11,2012.0,7.0
264,264,Generic Congressional Vote,Reuters/Ipsos,"Democrats 47, Republicans 44",3,2012-06-12,2012.0,10.0
265,265,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 45",-7,2012-06-18,2012.0,7.0
266,266,Generic Congressional Vote,Bloomberg,"Democrats 48, Republicans 41",7,2012-06-20,2012.0,0.0
267,267,Generic Congressional Vote,Pew Research,"Democrats 47, Republicans 43",4,2012-06-21,2012.0,8.0
268,268,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 39",-5,2012-06-25,2012.0,7.0
269,269,Generic Congressional Vote,Democracy Corps (D),"Republicans 46, Democrats 45",-1,2012-06-29,2012.0,8.0
270,270,Generic Congressional Vote,Newsweek/Daily Beast,"Republicans 38, Democrats 36",-2,2012-06-29,2012.0,0.0
271,271,Generic Congressional Vote,Rasmussen Reports,"Republicans 41, Democrats 40",-1,2012-07-02,2012.0,7.0
272,272,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 40",-3,2012-07-09,2012.0,7.0
273,273,Generic Congressional Vote,Reuters/Ipsos,"Republicans 48, Democrats 44",-4,2012-07-10,2012.0,10.0
274,274,Generic Congressional Vote,Quinnipiac,"Republicans 40, Democrats 43",3,2012-07-11,2012.0,11.0
275,275,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 40",-3,2012-07-16,2012.0,7.0
276,276,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 40",-3,2012-07-23,2012.0,7.0
277,277,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 43",-3,2012-07-30,2012.0,7.0
278,278,Generic Congressional Vote,Democracy Corps (D),"Democrats 46, Republicans 46",0,2012-07-30,2012.0,8.0
279,279,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 42",-3,2012-08-06,2012.0,7.0
280,280,Generic Congressional Vote,Reuters/Ipsos,"Democrats 46, Republicans 46",0,2012-08-08,2012.0,10.0
281,281,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 42",-3,2012-08-13,2012.0,7.0
282,282,Generic Congressional Vote,Politico/GWU/Battleground,"Democrats 43, Republicans 45",-2,2012-08-13,2012.0,9.0
283,283,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 42",-1,2012-08-20,2012.0,7.0
284,284,Generic Congressional Vote,Rasmussen Reports,"Democrats 42, Republicans 42",0,2012-08-27,2012.0,7.0
285,285,Generic Congressional Vote,Resurgent Republic (R),"Democrats 44, Republicans 40",4,2012-08-28,2012.0,0.0
286,286,Generic Congressional Vote,Democracy Corps (D),"Democrats 46, Republicans 47",-1,2012-08-28,2012.0,8.0
287,287,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 42",-1,2012-09-04,2012.0,7.0
288,288,Generic Congressional Vote,Rasmussen Reports,"Republicans 42, Democrats 44",2,2012-09-10,2012.0,7.0
289,289,Generic Congressional Vote,Reuters/Ipsos,"Republicans 43, Democrats 49",6,2012-09-12,2012.0,10.0
290,290,Generic Congressional Vote,Democracy Corps (D),"Republicans 46, Democrats 46",0,2012-09-13,2012.0,8.0
291,291,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 43",-1,2012-09-17,2012.0,7.0
292,292,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 45, Democrats 47",2,2012-09-24,2012.0,9.0
293,293,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 43",-1,2012-09-24,2012.0,7.0
294,294,Generic Congressional Vote,Bloomberg,"Democrats 43, Republicans 45",-2,2012-09-27,2012.0,0.0
295,295,Generic Congressional Vote,Bloomberg,"Republicans 45, Democrats 43",-2,2012-09-27,2012.0,0.0
296,296,Generic Congressional Vote,Politico/GWU/Battleground,"Democrats 46, Republicans 44",2,2012-10-01,2012.0,9.0
297,297,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 45",-4,2012-10-01,2012.0,7.0
298,298,Generic Congressional Vote,Rasmussen Reports,"Republicans 45, Democrats 41",-4,2012-10-01,2012.0,7.0
299,299,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 44, Democrats 46",2,2012-10-01,2012.0,9.0
300,300,Generic Congressional Vote,NPR,"Republicans 45, Democrats 48",3,2012-10-03,2012.0,8.0
301,301,Generic Congressional Vote,NPR,"Democrats 48, Republicans 45",3,2012-10-03,2012.0,8.0
302,302,Generic Congressional Vote,USA Today/Gallup,"Democrats 47, Republicans 46",1,2012-10-06,2012.0,9.0
303,303,Generic Congressional Vote,Politico/GWU/Battleground,"Democrats 46, Republicans 45",1,2012-10-08,2012.0,9.0
304,304,Generic Congressional Vote,Rasmussen Reports,"Democrats 44, Republicans 43",1,2012-10-08,2012.0,7.0
305,305,Generic Congressional Vote,Politico/GWU/Battleground,"Democrats 46, Republicans 44",2,2012-10-15,2012.0,9.0
306,306,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 42",1,2012-10-15,2012.0,7.0
307,307,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 44",-1,2012-10-22,2012.0,7.0
308,308,Generic Congressional Vote,Politico/GWU/Battleground,"Democrats 46, Republicans 46",0,2012-10-22,2012.0,9.0
309,309,Generic Congressional Vote,Rasmussen Reports,"Republicans 46, Democrats 43",-3,2012-10-29,2012.0,7.0
310,310,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 46, Democrats 45",-1,2012-10-29,2012.0,9.0
311,311,Generic Congressional Vote,NPR,"Republicans 43, Democrats 43",0,2012-10-30,2012.0,8.0
312,312,Generic Congressional Vote,CBS News/NY Times,"Republicans 46, Democrats 48",2,2012-10-30,2012.0,11.0
313,313,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 46, Democrats 46",0,2012-11-04,2012.0,9.0
314,314,Generic Congressional Vote,CNN/Opinion Research,"Republicans 49, Democrats 48",-1,2012-11-04,2012.0,10.0
315,315,Generic Congressional Vote,Rasmussen Reports,"Republicans 46, Democrats 46",0,2012-11-05,2012.0,7.0
316,316,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 47, Democrats 46",-1,2012-11-06,2012.0,9.0
317,317,Generic Congressional Vote,Gallup,"Republicans 48, Democrats 49",1,2012-11-06,2012.0,9.0
318,318,Generic Congressional Vote,Rasmussen Reports,"Democrats 46, Republicans 35",11,2012-12-31,2012.0,7.0
319,319,Generic Congressional Vote,Rasmussen Reports,"Democrats 44, Republicans 38",6,2013-01-08,2013.0,7.0
320,320,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 37",6,2013-01-14,2013.0,7.0
321,321,Generic Congressional Vote,Rasmussen Reports,"Democrats 44, Republicans 39",5,2013-01-21,2013.0,7.0
322,322,Generic Congressional Vote,Rasmussen Reports,"Democrats 45, Republicans 37",8,2013-01-28,2013.0,7.0
323,323,Generic Congressional Vote,Rasmussen Reports,"Democrats 44, Republicans 38",6,2013-02-04,2013.0,7.0
324,324,Generic Congressional Vote,Rasmussen Reports,"Democrats 42, Republicans 39",3,2013-02-11,2013.0,7.0
325,325,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 37",6,2013-02-18,2013.0,7.0
326,326,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 38",5,2013-02-25,2013.0,7.0
327,327,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 40",3,2013-03-04,2013.0,7.0
328,328,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 40",3,2013-03-11,2013.0,7.0
329,329,Generic Congressional Vote,Democracy Corps (D),"Democrats 46, Republicans 42",4,2013-03-14,2013.0,8.0
330,330,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 38",5,2013-03-18,2013.0,7.0
331,331,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 38",5,2013-03-25,2013.0,7.0
332,332,Generic Congressional Vote,Rasmussen Reports,"Democrats 44, Republicans 37",7,2013-04-01,2013.0,7.0
333,333,Generic Congressional Vote,Quinnipiac,"Democrats 43, Republicans 35",8,2013-04-03,2013.0,11.0
334,334,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 38",3,2013-04-08,2013.0,7.0
335,335,Generic Congressional Vote,Rasmussen Reports,"Democrats 42, Republicans 38",4,2013-04-15,2013.0,7.0
336,336,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 39",2,2013-04-22,2013.0,7.0
337,337,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 40",-1,2013-04-29,2013.0,7.0
338,338,Generic Congressional Vote,Quinnipiac,"Democrats 41, Republicans 37",4,2013-05-01,2013.0,11.0
339,339,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",2,2013-05-06,2013.0,7.0
340,340,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",2,2013-05-13,2013.0,7.0
341,341,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 40",-1,2013-05-20,2013.0,7.0
342,342,Generic Congressional Vote,ABC News/Wash Post,"Democrats 48, Republicans 40",8,2013-05-23,2013.0,13.0
343,343,Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 39",2,2013-05-27,2013.0,7.0
344,344,Generic Congressional Vote,Quinnipiac,"Democrats 38, Republicans 38",0,2013-05-30,2013.0,11.0
345,345,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 40",0,2013-06-03,2013.0,7.0
346,346,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",2,2013-06-10,2013.0,7.0
347,347,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 39",0,2013-06-17,2013.0,7.0
348,348,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 39",1,2013-06-24,2013.0,7.0
349,349,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 39",-1,2013-07-01,2013.0,7.0
350,350,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 40",-1,2013-07-08,2013.0,7.0
351,351,Generic Congressional Vote,Quinnipiac,"Democrats 39, Republicans 34",5,2013-07-12,2013.0,11.0
352,352,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 39",-1,2013-07-15,2013.0,7.0
353,353,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",2,2013-07-22,2013.0,7.0
354,354,Generic Congressional Vote,Democracy Corps (D),"Democrats 43, Republicans 44",-1,2013-07-23,2013.0,8.0
355,355,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 38",1,2013-07-29,2013.0,7.0
356,356,Generic Congressional Vote,Quinnipiac,"Democrats 40, Republicans 36",4,2013-08-02,2013.0,11.0
357,357,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 41",-3,2013-08-05,2013.0,7.0
358,358,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 39",0,2013-08-12,2013.0,7.0
359,359,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 38",0,2013-08-19,2013.0,7.0
360,360,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 39",-1,2013-08-26,2013.0,7.0
361,361,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 37",2,2013-09-02,2013.0,7.0
362,362,Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 39",0,2013-09-09,2013.0,7.0
363,363,Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 38",0,2013-09-16,2013.0,7.0
364,364,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 37",3,2013-09-23,2013.0,7.0
365,365,Generic Congressional Vote,Rasmussen Reports,"Democrats 42, Republicans 38",4,2013-09-30,2013.0,7.0
366,366,Generic Congressional Vote,PPP (D),"Democrats 45, Republicans 40",5,2013-10-01,2013.0,9.0
367,367,Generic Congressional Vote,Quinnipiac,"Democrats 43, Republicans 34",9,2013-10-01,2013.0,11.0
368,368,Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 40",0,2013-10-08,2013.0,7.0
369,369,Generic Congressional Vote,PPP (D),"Democrats 46, Republicans 41",5,2013-10-09,2013.0,9.0
370,370,Generic Congressional Vote,Democracy Corps (D),"Democrats 47, Republicans 43",4,2013-10-09,2013.0,8.0
371,371,Generic Congressional Vote,Rasmussen Reports,"Democrats 45, Republicans 38",7,2013-10-14,2013.0,7.0
372,372,Generic Congressional Vote,Pew Research,"Democrats 49, Republicans 43",6,2013-10-15,2013.0,8.0
373,373,Generic Congressional Vote,CNN/Opinion Research,"Democrats 50, Republicans 42",8,2013-10-21,2013.0,10.0
374,374,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 36",7,2013-10-21,2013.0,7.0
375,375,Generic Congressional Vote,ABC News/Wash Post,"Democrats 48, Republicans 40",8,2013-10-22,2013.0,13.0
376,376,Generic Congressional Vote,FOX News,"Democrats 45, Republicans 37",8,2013-10-23,2013.0,12.0
377,377,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 37",6,2013-10-28,2013.0,7.0
378,378,2014 Generic Congressional Vote,PPP (D),"Republicans 38, Democrats 44",6,2013-11-01,2013.0,9.0
379,379,Generic Congressional Vote,PPP (D),"Democrats 44, Republicans 38",6,2013-11-01,2013.0,9.0
380,380,2014 Generic Congressional Vote,GWU/Battleground,"Republicans 41, Democrats 44",3,2013-11-04,2013.0,9.0
381,381,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 37, Democrats 43",6,2013-11-04,2013.0,7.0
382,382,Generic Congressional Vote,Rasmussen Reports,"Democrats 43, Republicans 37",6,2013-11-04,2013.0,7.0
383,383,Generic Congressional Vote,GWU/Battleground,"Democrats 44, Republicans 41",3,2013-11-04,2013.0,9.0
384,384,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 39, Democrats 41",2,2013-11-11,2013.0,7.0
385,385,2014 Generic Congressional Vote,FOX News,"Republicans 43, Democrats 40",-3,2013-11-13,2013.0,12.0
386,386,2014 Generic Congressional Vote,Quinnipiac,"Republicans 39, Democrats 39",0,2013-11-13,2013.0,11.0
387,387,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 40, Democrats 39",-1,2013-11-19,2013.0,7.0
388,388,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 40, Democrats 41",1,2013-11-25,2013.0,7.0
389,389,2014 Generic Congressional Vote,CNN/Opinion Research,"Republicans 49, Democrats 47",-2,2013-11-26,2013.0,10.0
390,390,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 38",-5,2013-12-02,2013.0,7.0
391,391,2014 Generic Congressional Vote,McClatchy/Marist,"Republicans 43, Democrats 43",0,2013-12-09,2013.0,12.0
392,392,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 38",-5,2013-12-09,2013.0,7.0
393,393,2014 Generic Congressional Vote,Quinnipiac,"Republicans 41, Democrats 38",-3,2013-12-10,2013.0,11.0
394,394,2014 Generic Congressional Vote,USA Today/Pew Research,"Republicans 44, Democrats 48",4,2013-12-13,2013.0,8.0
395,395,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 40, Democrats 40",0,2013-12-16,2013.0,7.0
396,396,2014 Generic Congressional Vote,FOX News,"Republicans 43, Democrats 43",0,2013-12-19,2013.0,12.0
397,397,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 42, Democrats 39",-3,2013-12-24,2013.0,7.0
398,398,2014 Generic Congressional Vote,CNN/Opinion Research,"Republicans 49, Democrats 44",-5,2013-12-26,2013.0,10.0
399,399,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 40, Democrats 40",0,2013-12-30,2013.0,7.0
400,400,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 38, Democrats 40",2,2014-01-06,2014.0,7.0
401,401,2014 Generic Congressional Vote,Quinnipiac,"Republicans 38, Democrats 37",-1,2014-01-08,2014.0,11.0
402,402,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 37, Democrats 41",4,2014-01-13,2014.0,7.0
403,403,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 35, Democrats 41",6,2014-01-20,2014.0,7.0
404,404,2014 Generic Congressional Vote,Quinnipiac,"Republicans 38, Democrats 37",-1,2014-01-21,2014.0,11.0
405,405,2014 Generic Congressional Vote,GWU/Battleground,"Republicans 43, Democrats 41",-2,2014-01-22,2014.0,9.0
406,406,2014 Generic Congressional Vote,ABC News/Wash Post,"Republicans 46, Democrats 45",-1,2014-01-26,2014.0,13.0
407,407,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 37, Democrats 42",5,2014-01-27,2014.0,7.0
408,408,2014 Generic Congressional Vote,FOX News,"Republicans 43, Democrats 41",-2,2014-01-27,2014.0,12.0
409,409,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 42, Republicans 37",5,2014-01-27,2014.0,7.0
410,410,2014 Generic Congressional Vote,FOX News,"Democrats 41, Republicans 43",-2,2014-01-27,2014.0,12.0
411,411,2014 Generic Congressional Vote,PPP (D),"Democrats 40, Republicans 42",-2,2014-01-28,2014.0,9.0
412,412,2014 Generic Congressional Vote,PPP (D),"Republicans 42, Democrats 40",-2,2014-01-28,2014.0,9.0
413,413,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 40",-1,2014-02-03,2014.0,7.0
414,414,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",2,2014-02-10,2014.0,7.0
415,415,2014 Generic Congressional Vote,McClatchy/Marist,"Democrats 46, Republicans 44",2,2014-02-12,2014.0,12.0
416,416,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 37",4,2014-02-18,2014.0,7.0
417,417,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 37",4,2014-02-24,2014.0,7.0
418,418,2014 Generic Congressional Vote,CBS News/NY Times,"Democrats 39, Republicans 42",-3,2014-02-26,2014.0,11.0
419,419,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 36",3,2014-03-03,2014.0,7.0
420,420,2014 Generic Congressional Vote,ABC News/Wash Post,"Democrats 46, Republicans 45",1,2014-03-04,2014.0,13.0
421,421,2014 Generic Congressional Vote,FOX News,"Democrats 40, Republicans 38",2,2014-03-06,2014.0,12.0
422,422,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 39",0,2014-03-10,2014.0,7.0
423,423,2014 Generic Congressional Vote,PPP (D),"Democrats 43, Republicans 40",3,2014-03-11,2014.0,9.0
424,424,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 39",-1,2014-03-17,2014.0,7.0
425,425,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 37",4,2014-03-24,2014.0,7.0
426,426,2014 Generic Congressional Vote,GWU/Battleground,"Democrats 43, Republicans 43",0,2014-03-25,2014.0,9.0
427,427,2014 Generic Congressional Vote,CBS News,"Democrats 39, Republicans 39",0,2014-03-25,2014.0,11.0
428,428,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 38",1,2014-03-31,2014.0,7.0
429,429,2014 Generic Congressional Vote,Quinnipiac,"Democrats 40, Republicans 38",2,2014-04-02,2014.0,11.0
430,430,2014 Generic Congressional Vote,NPR/GQR/Resurgent,"Democrats 44, Republicans 43",1,2014-04-03,2014.0,8.0
431,431,2014 Generic Congressional Vote,Reason-Rupe/PSRAI,"Democrats 40, Republicans 36",4,2014-04-03,2014.0,0.0
432,432,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 39",1,2014-04-07,2014.0,7.0
433,433,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",2,2014-04-14,2014.0,7.0
434,434,2014 Generic Congressional Vote,McClatchy/Marist,"Democrats 48, Republicans 42",6,2014-04-16,2014.0,12.0
435,435,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 41",-1,2014-04-21,2014.0,7.0
436,436,2014 Generic Congressional Vote,FOX News,"Democrats 41, Republicans 44",-3,2014-04-22,2014.0,12.0
437,437,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 40",-2,2014-04-28,2014.0,7.0
438,438,2014 Generic Congressional Vote,ABC News/Wash Post,"Democrats 45, Republicans 44",1,2014-04-29,2014.0,13.0
439,439,2014 Generic Congressional Vote,CNN/Opinion Research,"Democrats 45, Republicans 46",-1,2014-05-05,2014.0,10.0
440,440,2014 Generic Congressional Vote,USA Today/Pew Research,"Democrats 43, Republicans 47",-4,2014-05-05,2014.0,8.0
441,441,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 37",4,2014-05-05,2014.0,7.0
442,442,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",2,2014-05-12,2014.0,7.0
443,443,2014 Generic Congressional Vote,FOX News,"Democrats 43, Republicans 40",3,2014-05-15,2014.0,12.0
444,444,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 37",4,2014-05-19,2014.0,7.0
445,445,2014 Generic Congressional Vote,CBS News,"Democrats 40, Republicans 39",1,2014-05-22,2014.0,11.0
446,446,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 42, Republicans 38",4,2014-05-26,2014.0,7.0
447,447,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 38",3,2014-06-02,2014.0,7.0
448,448,2014 Generic Congressional Vote,ABC News/Wash Post,"Democrats 47, Republicans 45",2,2014-06-03,2014.0,13.0
449,449,2014 Generic Congressional Vote,FOX News,"Democrats 39, Republicans 43",-4,2014-06-05,2014.0,12.0
450,450,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 37",4,2014-06-09,2014.0,7.0
451,451,2014 Generic Congressional Vote,Bloomberg,"Democrats 43, Republicans 43",0,2014-06-12,2014.0,0.0
452,452,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 37",2,2014-06-16,2014.0,7.0
453,453,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",2,2014-06-23,2014.0,7.0
454,454,2014 Generic Congressional Vote,CBS News/NY Times,"Democrats 42, Republicans 39",3,2014-06-24,2014.0,11.0
455,455,2014 Generic Congressional Vote,FOX News,"Democrats 42, Republicans 42",0,2014-06-25,2014.0,12.0
456,456,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 40, Republicans 38",2,2014-06-30,2014.0,7.0
457,457,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 38",3,2014-07-07,2014.0,7.0
458,458,2014 Generic Congressional Vote,Quinnipiac,"Democrats 41, Republicans 39",2,2014-07-08,2014.0,11.0
459,459,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 38",1,2014-07-14,2014.0,7.0
460,460,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 39",0,2014-07-21,2014.0,7.0
461,461,2014 Generic Congressional Vote,Pew Research,"Democrats 47, Republicans 45",2,2014-07-24,2014.0,8.0
462,462,2014 Generic Congressional Vote,CNN/Opinion Research,"Democrats 48, Republicans 44",4,2014-07-27,2014.0,10.0
463,463,2014 Generic Congressional Vote,FOX News,"Democrats 43, Republicans 41",2,2014-07-28,2014.0,12.0
464,464,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 41, Republicans 39",2,2014-07-28,2014.0,7.0
465,465,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 38, Republicans 42",-4,2014-08-04,2014.0,7.0
466,466,2014 Generic Congressional Vote,CBS News,"Democrats 41, Republicans 37",4,2014-08-06,2014.0,11.0
467,467,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 40",-1,2014-08-11,2014.0,7.0
468,468,2014 Generic Congressional Vote,McClatchy/Marist,"Democrats 38, Republicans 43",-5,2014-08-12,2014.0,12.0
469,469,2014 Generic Congressional Vote,Reason-Rupe/PSRAI,"Democrats 42, Republicans 41",1,2014-08-14,2014.0,0.0
470,470,2014 Generic Congressional Vote,FOX News,"Republicans 39, Democrats 46",7,2014-08-15,2014.0,12.0
471,471,2014 Generic Congressional Vote,FOX News,"Democrats 46, Republicans 39",7,2014-08-15,2014.0,12.0
472,472,2014 Generic Congressional Vote,Rasmussen Reports,"Democrats 39, Republicans 39",0,2014-08-18,2014.0,7.0
473,473,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 39, Democrats 39",0,2014-08-18,2014.0,7.0
474,474,2014 Generic Congressional Vote,Rasmussen Reports,"Republicans 40, Democrats 39",-1,2014-08-25,2014.0,7.0
475,475,2014 Generic Congressional Vote,USA Today/Pew Research,"Republicans 42, Democrats 47",5,2014-08-26,2014.0,8.0
