"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"231",231,230,"Generic Congressional Vote","Reuters/Ipsos","Republicans 44, Democrats 46",-2,"2012-02-07",2012,"B+"
"232",232,231,"Generic Congressional Vote","Reuters/Ipsos","Democrats 46, Republicans 44",-2,"2012-02-07",2012,"B+"
"233",233,232,"Generic Congressional Vote","Rasmussen Reports","Republicans 43, Democrats 41",2,"2012-02-13",2012,"C+"
"234",234,233,"Generic Congressional Vote","Democracy Corps (D)","Republicans 45, Democrats 47",-2,"2012-02-15",2012,"B-"
"235",235,234,"Generic Congressional Vote","Rasmussen Reports","Republicans 42, Democrats 41",1,"2012-02-20",2012,"C+"
"236",236,235,"Generic Congressional Vote","Quinnipiac","Republicans 40, Democrats 38",2,"2012-02-22",2012,"A-"
"237",237,236,"Generic Congressional Vote","Rasmussen Reports","Republicans 43, Democrats 39",4,"2012-02-27",2012,"C+"
"238",238,237,"Generic Congressional Vote","Politico/GWU/Battleground","Republicans 45, Democrats 46",-1,"2012-02-27",2012,"B"
"239",239,238,"Generic Congressional Vote","USA Today/Gallup","Republicans 47, Democrats 47",0,"2012-03-02",2012,"B"
"240",240,239,"Generic Congressional Vote","Rasmussen Reports","Republicans 44, Democrats 41",3,"2012-03-05",2012,"C+"
"241",241,240,"Generic Congressional Vote","Rasmussen Reports","Republicans 44, Democrats 38",6,"2012-03-12",2012,"C+"
"242",242,241,"Generic Congressional Vote","Reuters/Ipsos","Republicans 43, Democrats 47",-4,"2012-03-14",2012,"B+"
"243",243,242,"Generic Congressional Vote","Bloomberg","Republicans 46, Democrats 44",2,"2012-03-14",2012,"unknown"
"244",244,243,"Generic Congressional Vote","Rasmussen Reports","Republicans 44, Democrats 40",4,"2012-03-19",2012,"C+"
"245",245,244,"Generic Congressional Vote","Rasmussen Reports","Republicans 43, Democrats 38",5,"2012-03-26",2012,"C+"
"246",246,245,"Generic Congressional Vote","McClatchy/Marist","Republicans 47, Democrats 43",4,"2012-03-27",2012,"A"
"247",247,246,"Generic Congressional Vote","Rasmussen Reports","Republicans 45, Democrats 39",6,"2012-04-02",2012,"C+"
"248",248,247,"Generic Congressional Vote","Rasmussen Reports","Republicans 45, Democrats 40",5,"2012-04-09",2012,"C+"
"249",249,248,"Generic Congressional Vote","Reuters/Ipsos","Republicans 41, Democrats 42",-1,"2012-04-16",2012,"B+"
"250",250,249,"Generic Congressional Vote","Rasmussen Reports","Republicans 46, Democrats 36",10,"2012-04-16",2012,"C+"
"251",251,250,"Generic Congressional Vote","Quinnipiac","Republicans 39, Democrats 40",-1,"2012-04-19",2012,"A-"
"252",252,251,"Generic Congressional Vote","Rasmussen Reports","Republicans 43, Democrats 40",3,"2012-04-23",2012,"C+"
"253",253,252,"Generic Congressional Vote","Rasmussen Reports","Republicans 43, Democrats 40",3,"2012-04-30",2012,"C+"
"254",254,253,"Generic Congressional Vote","Democracy Corps (D)","Republicans 45, Democrats 46",-1,"2012-05-03",2012,"B-"
"255",255,254,"Generic Congressional Vote","Rasmussen Reports","Republicans 44, Democrats 41",3,"2012-05-07",2012,"C+"
"256",256,255,"Generic Congressional Vote","Politico/GWU/Battleground","Republicans 45, Democrats 43",2,"2012-05-07",2012,"B"
"257",257,256,"Generic Congressional Vote","Reuters/Ipsos","Republicans 44, Democrats 46",-2,"2012-05-08",2012,"B+"
"258",258,257,"Generic Congressional Vote","Rasmussen Reports","Republicans 45, Democrats 38",7,"2012-05-14",2012,"C+"
"259",259,258,"Generic Congressional Vote","USA Today/Gallup","Republicans 50, Democrats 44",6,"2012-05-16",2012,"B"
"260",260,259,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 43",4,"2012-05-21",2012,"C+"
"261",261,260,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 42",3,"2012-05-28",2012,"C+"
"262",262,261,"Generic Congressional Vote","CNN/Opinion Research","Democrats 48, Republicans 45",-3,"2012-06-01",2012,"B+"
"263",263,262,"Generic Congressional Vote","Rasmussen Reports","Democrats 37, Republicans 44",7,"2012-06-04",2012,"C+"
"264",264,263,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 45",6,"2012-06-11",2012,"C+"
"265",265,264,"Generic Congressional Vote","Reuters/Ipsos","Democrats 47, Republicans 44",-3,"2012-06-12",2012,"B+"
"266",266,265,"Generic Congressional Vote","Rasmussen Reports","Democrats 38, Republicans 45",7,"2012-06-18",2012,"C+"
"267",267,266,"Generic Congressional Vote","Bloomberg","Democrats 48, Republicans 41",-7,"2012-06-20",2012,"unknown"
"268",268,267,"Generic Congressional Vote","Pew Research","Democrats 47, Republicans 43",-4,"2012-06-21",2012,"B-"
"269",269,268,"Generic Congressional Vote","Rasmussen Reports","Republicans 44, Democrats 39",5,"2012-06-25",2012,"C+"
"270",270,269,"Generic Congressional Vote","Democracy Corps (D)","Republicans 46, Democrats 45",1,"2012-06-29",2012,"B-"
"271",271,270,"Generic Congressional Vote","Newsweek/Daily Beast","Republicans 38, Democrats 36",2,"2012-06-29",2012,"unknown"
"272",272,271,"Generic Congressional Vote","Rasmussen Reports","Republicans 41, Democrats 40",1,"2012-07-02",2012,"C+"
"273",273,272,"Generic Congressional Vote","Rasmussen Reports","Republicans 43, Democrats 40",3,"2012-07-09",2012,"C+"
"274",274,273,"Generic Congressional Vote","Reuters/Ipsos","Republicans 48, Democrats 44",4,"2012-07-10",2012,"B+"
"275",275,274,"Generic Congressional Vote","Quinnipiac","Republicans 40, Democrats 43",-3,"2012-07-11",2012,"A-"
"276",276,275,"Generic Congressional Vote","Rasmussen Reports","Republicans 43, Democrats 40",3,"2012-07-16",2012,"C+"
"277",277,276,"Generic Congressional Vote","Rasmussen Reports","Republicans 43, Democrats 40",3,"2012-07-23",2012,"C+"
"278",278,277,"Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 43",3,"2012-07-30",2012,"C+"
"279",279,278,"Generic Congressional Vote","Democracy Corps (D)","Democrats 46, Republicans 46",0,"2012-07-30",2012,"B-"
"280",280,279,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 42",3,"2012-08-06",2012,"C+"
"281",281,280,"Generic Congressional Vote","Reuters/Ipsos","Democrats 46, Republicans 46",0,"2012-08-08",2012,"B+"
"282",282,281,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 42",3,"2012-08-13",2012,"C+"
"283",283,282,"Generic Congressional Vote","Politico/GWU/Battleground","Democrats 43, Republicans 45",2,"2012-08-13",2012,"B"
"284",284,283,"Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 42",1,"2012-08-20",2012,"C+"
"285",285,284,"Generic Congressional Vote","Rasmussen Reports","Democrats 42, Republicans 42",0,"2012-08-27",2012,"C+"
"286",286,285,"Generic Congressional Vote","Resurgent Republic (R)","Democrats 44, Republicans 40",-4,"2012-08-28",2012,"unknown"
"287",287,286,"Generic Congressional Vote","Democracy Corps (D)","Democrats 46, Republicans 47",1,"2012-08-28",2012,"B-"
"288",288,287,"Generic Congressional Vote","Rasmussen Reports","Republicans 43, Democrats 42",1,"2012-09-04",2012,"C+"
"289",289,288,"Generic Congressional Vote","Rasmussen Reports","Republicans 42, Democrats 44",-2,"2012-09-10",2012,"C+"
"290",290,289,"Generic Congressional Vote","Reuters/Ipsos","Republicans 43, Democrats 49",-6,"2012-09-12",2012,"B+"
"291",291,290,"Generic Congressional Vote","Democracy Corps (D)","Republicans 46, Democrats 46",0,"2012-09-13",2012,"B-"
"292",292,291,"Generic Congressional Vote","Rasmussen Reports","Republicans 44, Democrats 43",1,"2012-09-17",2012,"C+"
"293",293,292,"Generic Congressional Vote","Politico/GWU/Battleground","Republicans 45, Democrats 47",-2,"2012-09-24",2012,"B"
"294",294,293,"Generic Congressional Vote","Rasmussen Reports","Republicans 44, Democrats 43",1,"2012-09-24",2012,"C+"
"295",295,294,"Generic Congressional Vote","Bloomberg","Democrats 43, Republicans 45",2,"2012-09-27",2012,"unknown"
"296",296,295,"Generic Congressional Vote","Bloomberg","Republicans 45, Democrats 43",2,"2012-09-27",2012,"unknown"
"297",297,296,"Generic Congressional Vote","Politico/GWU/Battleground","Democrats 46, Republicans 44",-2,"2012-10-01",2012,"B"
"298",298,297,"Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 45",4,"2012-10-01",2012,"C+"
"299",299,298,"Generic Congressional Vote","Rasmussen Reports","Republicans 45, Democrats 41",4,"2012-10-01",2012,"C+"
"300",300,299,"Generic Congressional Vote","Politico/GWU/Battleground","Republicans 44, Democrats 46",-2,"2012-10-01",2012,"B"
"301",301,300,"Generic Congressional Vote","NPR","Republicans 45, Democrats 48",-3,"2012-10-03",2012,"B-"
"302",302,301,"Generic Congressional Vote","NPR","Democrats 48, Republicans 45",-3,"2012-10-03",2012,"B-"
"303",303,302,"Generic Congressional Vote","USA Today/Gallup","Democrats 47, Republicans 46",-1,"2012-10-06",2012,"B"
"304",304,303,"Generic Congressional Vote","Politico/GWU/Battleground","Democrats 46, Republicans 45",-1,"2012-10-08",2012,"B"
"305",305,304,"Generic Congressional Vote","Rasmussen Reports","Democrats 44, Republicans 43",-1,"2012-10-08",2012,"C+"
"306",306,305,"Generic Congressional Vote","Politico/GWU/Battleground","Democrats 46, Republicans 44",-2,"2012-10-15",2012,"B"
"307",307,306,"Generic Congressional Vote","Rasmussen Reports","Democrats 43, Republicans 42",-1,"2012-10-15",2012,"C+"
"308",308,307,"Generic Congressional Vote","Rasmussen Reports","Democrats 43, Republicans 44",1,"2012-10-22",2012,"C+"
"309",309,308,"Generic Congressional Vote","Politico/GWU/Battleground","Democrats 46, Republicans 46",0,"2012-10-22",2012,"B"
"310",310,309,"Generic Congressional Vote","Rasmussen Reports","Republicans 46, Democrats 43",3,"2012-10-29",2012,"C+"
"311",311,310,"Generic Congressional Vote","Politico/GWU/Battleground","Republicans 46, Democrats 45",1,"2012-10-29",2012,"B"
"312",312,311,"Generic Congressional Vote","NPR","Republicans 43, Democrats 43",0,"2012-10-30",2012,"B-"
"313",313,312,"Generic Congressional Vote","CBS News/NY Times","Republicans 46, Democrats 48",-2,"2012-10-30",2012,"A-"
"314",314,313,"Generic Congressional Vote","Politico/GWU/Battleground","Republicans 46, Democrats 46",0,"2012-11-04",2012,"B"
"315",315,314,"Generic Congressional Vote","CNN/Opinion Research","Republicans 49, Democrats 48",1,"2012-11-04",2012,"B+"
"316",316,315,"Generic Congressional Vote","Rasmussen Reports","Republicans 46, Democrats 46",0,"2012-11-05",2012,"C+"
"317",317,316,"Generic Congressional Vote","Politico/GWU/Battleground","Republicans 47, Democrats 46",1,"2012-11-06",2012,"B"
"318",318,317,"Generic Congressional Vote","Gallup","Republicans 48, Democrats 49",-1,"2012-11-06",2012,"B"
"319",319,318,"Generic Congressional Vote","Rasmussen Reports","Democrats 46, Republicans 35",-11,"2012-12-31",2012,"C+"
"320",320,319,"Generic Congressional Vote","Rasmussen Reports","Democrats 44, Republicans 38",-6,"2013-01-08",2013,"C+"
"321",321,320,"Generic Congressional Vote","Rasmussen Reports","Democrats 43, Republicans 37",-6,"2013-01-14",2013,"C+"
"322",322,321,"Generic Congressional Vote","Rasmussen Reports","Democrats 44, Republicans 39",-5,"2013-01-21",2013,"C+"
"323",323,322,"Generic Congressional Vote","Rasmussen Reports","Democrats 45, Republicans 37",-8,"2013-01-28",2013,"C+"
"324",324,323,"Generic Congressional Vote","Rasmussen Reports","Democrats 44, Republicans 38",-6,"2013-02-04",2013,"C+"
"325",325,324,"Generic Congressional Vote","Rasmussen Reports","Democrats 42, Republicans 39",-3,"2013-02-11",2013,"C+"
"326",326,325,"Generic Congressional Vote","Rasmussen Reports","Democrats 43, Republicans 37",-6,"2013-02-18",2013,"C+"
"327",327,326,"Generic Congressional Vote","Rasmussen Reports","Democrats 43, Republicans 38",-5,"2013-02-25",2013,"C+"
"328",328,327,"Generic Congressional Vote","Rasmussen Reports","Democrats 43, Republicans 40",-3,"2013-03-04",2013,"C+"
"329",329,328,"Generic Congressional Vote","Rasmussen Reports","Democrats 43, Republicans 40",-3,"2013-03-11",2013,"C+"
"330",330,329,"Generic Congressional Vote","Democracy Corps (D)","Democrats 46, Republicans 42",-4,"2013-03-14",2013,"B-"
"331",331,330,"Generic Congressional Vote","Rasmussen Reports","Democrats 43, Republicans 38",-5,"2013-03-18",2013,"C+"
"332",332,331,"Generic Congressional Vote","Rasmussen Reports","Democrats 43, Republicans 38",-5,"2013-03-25",2013,"C+"
"333",333,332,"Generic Congressional Vote","Rasmussen Reports","Democrats 44, Republicans 37",-7,"2013-04-01",2013,"C+"
"334",334,333,"Generic Congressional Vote","Quinnipiac","Democrats 43, Republicans 35",-8,"2013-04-03",2013,"A-"
"335",335,334,"Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 38",-3,"2013-04-08",2013,"C+"
"336",336,335,"Generic Congressional Vote","Rasmussen Reports","Democrats 42, Republicans 38",-4,"2013-04-15",2013,"C+"
"337",337,336,"Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 39",-2,"2013-04-22",2013,"C+"
"338",338,337,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 40",1,"2013-04-29",2013,"C+"
"339",339,338,"Generic Congressional Vote","Quinnipiac","Democrats 41, Republicans 37",-4,"2013-05-01",2013,"A-"
"340",340,339,"Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 38",-2,"2013-05-06",2013,"C+"
"341",341,340,"Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 38",-2,"2013-05-13",2013,"C+"
"342",342,341,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 40",1,"2013-05-20",2013,"C+"
"343",343,342,"Generic Congressional Vote","ABC News/Wash Post","Democrats 48, Republicans 40",-8,"2013-05-23",2013,"A+"
"344",344,343,"Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 39",-2,"2013-05-27",2013,"C+"
"345",345,344,"Generic Congressional Vote","Quinnipiac","Democrats 38, Republicans 38",0,"2013-05-30",2013,"A-"
"346",346,345,"Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 40",0,"2013-06-03",2013,"C+"
"347",347,346,"Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 38",-2,"2013-06-10",2013,"C+"
"348",348,347,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 39",0,"2013-06-17",2013,"C+"
"349",349,348,"Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 39",-1,"2013-06-24",2013,"C+"
"350",350,349,"Generic Congressional Vote","Rasmussen Reports","Democrats 38, Republicans 39",1,"2013-07-01",2013,"C+"
"351",351,350,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 40",1,"2013-07-08",2013,"C+"
"352",352,351,"Generic Congressional Vote","Quinnipiac","Democrats 39, Republicans 34",-5,"2013-07-12",2013,"A-"
"353",353,352,"Generic Congressional Vote","Rasmussen Reports","Democrats 38, Republicans 39",1,"2013-07-15",2013,"C+"
"354",354,353,"Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 38",-2,"2013-07-22",2013,"C+"
"355",355,354,"Generic Congressional Vote","Democracy Corps (D)","Democrats 43, Republicans 44",1,"2013-07-23",2013,"B-"
"356",356,355,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 38",-1,"2013-07-29",2013,"C+"
"357",357,356,"Generic Congressional Vote","Quinnipiac","Democrats 40, Republicans 36",-4,"2013-08-02",2013,"A-"
"358",358,357,"Generic Congressional Vote","Rasmussen Reports","Democrats 38, Republicans 41",3,"2013-08-05",2013,"C+"
"359",359,358,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 39",0,"2013-08-12",2013,"C+"
"360",360,359,"Generic Congressional Vote","Rasmussen Reports","Democrats 38, Republicans 38",0,"2013-08-19",2013,"C+"
"361",361,360,"Generic Congressional Vote","Rasmussen Reports","Democrats 38, Republicans 39",1,"2013-08-26",2013,"C+"
"362",362,361,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 37",-2,"2013-09-02",2013,"C+"
"363",363,362,"Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 39",0,"2013-09-09",2013,"C+"
"364",364,363,"Generic Congressional Vote","Rasmussen Reports","Democrats 38, Republicans 38",0,"2013-09-16",2013,"C+"
"365",365,364,"Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 37",-3,"2013-09-23",2013,"C+"
"366",366,365,"Generic Congressional Vote","Rasmussen Reports","Democrats 42, Republicans 38",-4,"2013-09-30",2013,"C+"
"367",367,366,"Generic Congressional Vote","PPP (D)","Democrats 45, Republicans 40",-5,"2013-10-01",2013,"B"
"368",368,367,"Generic Congressional Vote","Quinnipiac","Democrats 43, Republicans 34",-9,"2013-10-01",2013,"A-"
"369",369,368,"Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 40",0,"2013-10-08",2013,"C+"
"370",370,369,"Generic Congressional Vote","PPP (D)","Democrats 46, Republicans 41",-5,"2013-10-09",2013,"B"
"371",371,370,"Generic Congressional Vote","Democracy Corps (D)","Democrats 47, Republicans 43",-4,"2013-10-09",2013,"B-"
"372",372,371,"Generic Congressional Vote","Rasmussen Reports","Democrats 45, Republicans 38",-7,"2013-10-14",2013,"C+"
"373",373,372,"Generic Congressional Vote","Pew Research","Democrats 49, Republicans 43",-6,"2013-10-15",2013,"B-"
"374",374,373,"Generic Congressional Vote","CNN/Opinion Research","Democrats 50, Republicans 42",-8,"2013-10-21",2013,"B+"
"375",375,374,"Generic Congressional Vote","Rasmussen Reports","Democrats 43, Republicans 36",-7,"2013-10-21",2013,"C+"
"376",376,375,"Generic Congressional Vote","ABC News/Wash Post","Democrats 48, Republicans 40",-8,"2013-10-22",2013,"A+"
"377",377,376,"Generic Congressional Vote","FOX News","Democrats 45, Republicans 37",-8,"2013-10-23",2013,"A"
"378",378,377,"Generic Congressional Vote","Rasmussen Reports","Democrats 43, Republicans 37",-6,"2013-10-28",2013,"C+"
"379",379,378,"2014 Generic Congressional Vote","PPP (D)","Republicans 38, Democrats 44",-6,"2013-11-01",2013,"B"
"380",380,379,"Generic Congressional Vote","PPP (D)","Democrats 44, Republicans 38",-6,"2013-11-01",2013,"B"
"381",381,380,"2014 Generic Congressional Vote","GWU/Battleground","Republicans 41, Democrats 44",-3,"2013-11-04",2013,"B"
"382",382,381,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 37, Democrats 43",-6,"2013-11-04",2013,"C+"
"383",383,382,"Generic Congressional Vote","Rasmussen Reports","Democrats 43, Republicans 37",-6,"2013-11-04",2013,"C+"
"384",384,383,"Generic Congressional Vote","GWU/Battleground","Democrats 44, Republicans 41",-3,"2013-11-04",2013,"B"
"385",385,384,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 39, Democrats 41",-2,"2013-11-11",2013,"C+"
"386",386,385,"2014 Generic Congressional Vote","FOX News","Republicans 43, Democrats 40",3,"2013-11-13",2013,"A"
"387",387,386,"2014 Generic Congressional Vote","Quinnipiac","Republicans 39, Democrats 39",0,"2013-11-13",2013,"A-"
"388",388,387,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 40, Democrats 39",1,"2013-11-19",2013,"C+"
"389",389,388,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 40, Democrats 41",-1,"2013-11-25",2013,"C+"
"390",390,389,"2014 Generic Congressional Vote","CNN/Opinion Research","Republicans 49, Democrats 47",2,"2013-11-26",2013,"B+"
"391",391,390,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 43, Democrats 38",5,"2013-12-02",2013,"C+"
"392",392,391,"2014 Generic Congressional Vote","McClatchy/Marist","Republicans 43, Democrats 43",0,"2013-12-09",2013,"A"
"393",393,392,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 43, Democrats 38",5,"2013-12-09",2013,"C+"
"394",394,393,"2014 Generic Congressional Vote","Quinnipiac","Republicans 41, Democrats 38",3,"2013-12-10",2013,"A-"
"395",395,394,"2014 Generic Congressional Vote","USA Today/Pew Research","Republicans 44, Democrats 48",-4,"2013-12-13",2013,"B-"
"396",396,395,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 40, Democrats 40",0,"2013-12-16",2013,"C+"
"397",397,396,"2014 Generic Congressional Vote","FOX News","Republicans 43, Democrats 43",0,"2013-12-19",2013,"A"
"398",398,397,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 42, Democrats 39",3,"2013-12-24",2013,"C+"
"399",399,398,"2014 Generic Congressional Vote","CNN/Opinion Research","Republicans 49, Democrats 44",5,"2013-12-26",2013,"B+"
"400",400,399,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 40, Democrats 40",0,"2013-12-30",2013,"C+"
"401",401,400,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 38, Democrats 40",-2,"2014-01-06",2014,"C+"
"402",402,401,"2014 Generic Congressional Vote","Quinnipiac","Republicans 38, Democrats 37",1,"2014-01-08",2014,"A-"
"403",403,402,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 37, Democrats 41",-4,"2014-01-13",2014,"C+"
"404",404,403,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 35, Democrats 41",-6,"2014-01-20",2014,"C+"
"405",405,404,"2014 Generic Congressional Vote","Quinnipiac","Republicans 38, Democrats 37",1,"2014-01-21",2014,"A-"
"406",406,405,"2014 Generic Congressional Vote","GWU/Battleground","Republicans 43, Democrats 41",2,"2014-01-22",2014,"B"
"407",407,406,"2014 Generic Congressional Vote","ABC News/Wash Post","Republicans 46, Democrats 45",1,"2014-01-26",2014,"A+"
"408",408,407,"2014 Generic Congressional Vote","Rasmussen Reports","Republicans 37, Democrats 42",-5,"2014-01-27",2014,"C+"
"409",409,408,"2014 Generic Congressional Vote","FOX News","Republicans 43, Democrats 41",2,"2014-01-27",2014,"A"
"410",410,409,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 42, Republicans 37",-5,"2014-01-27",2014,"C+"
"411",411,410,"2014 Generic Congressional Vote","FOX News","Democrats 41, Republicans 43",2,"2014-01-27",2014,"A"
"412",412,411,"2014 Generic Congressional Vote","PPP (D)","Democrats 40, Republicans 42",2,"2014-01-28",2014,"B"
"413",413,412,"2014 Generic Congressional Vote","PPP (D)","Republicans 42, Democrats 40",2,"2014-01-28",2014,"B"
"414",414,413,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 40",1,"2014-02-03",2014,"C+"
"415",415,414,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 38",-2,"2014-02-10",2014,"C+"
"416",416,415,"2014 Generic Congressional Vote","McClatchy/Marist","Democrats 46, Republicans 44",-2,"2014-02-12",2014,"A"
"417",417,416,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 37",-4,"2014-02-18",2014,"C+"
"418",418,417,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 37",-4,"2014-02-24",2014,"C+"
"419",419,418,"2014 Generic Congressional Vote","CBS News/NY Times","Democrats 39, Republicans 42",3,"2014-02-26",2014,"A-"
"420",420,419,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 36",-3,"2014-03-03",2014,"C+"
"421",421,420,"2014 Generic Congressional Vote","ABC News/Wash Post","Democrats 46, Republicans 45",-1,"2014-03-04",2014,"A+"
"422",422,421,"2014 Generic Congressional Vote","FOX News","Democrats 40, Republicans 38",-2,"2014-03-06",2014,"A"
"423",423,422,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 39",0,"2014-03-10",2014,"C+"
"424",424,423,"2014 Generic Congressional Vote","PPP (D)","Democrats 43, Republicans 40",-3,"2014-03-11",2014,"B"
"425",425,424,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 38, Republicans 39",1,"2014-03-17",2014,"C+"
"426",426,425,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 37",-4,"2014-03-24",2014,"C+"
"427",427,426,"2014 Generic Congressional Vote","GWU/Battleground","Democrats 43, Republicans 43",0,"2014-03-25",2014,"B"
"428",428,427,"2014 Generic Congressional Vote","CBS News","Democrats 39, Republicans 39",0,"2014-03-25",2014,"A-"
"429",429,428,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 38",-1,"2014-03-31",2014,"C+"
"430",430,429,"2014 Generic Congressional Vote","Quinnipiac","Democrats 40, Republicans 38",-2,"2014-04-02",2014,"A-"
"431",431,430,"2014 Generic Congressional Vote","NPR/GQR/Resurgent","Democrats 44, Republicans 43",-1,"2014-04-03",2014,"B-"
"432",432,431,"2014 Generic Congressional Vote","Reason-Rupe/PSRAI","Democrats 40, Republicans 36",-4,"2014-04-03",2014,"unknown"
"433",433,432,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 39",-1,"2014-04-07",2014,"C+"
"434",434,433,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 38",-2,"2014-04-14",2014,"C+"
"435",435,434,"2014 Generic Congressional Vote","McClatchy/Marist","Democrats 48, Republicans 42",-6,"2014-04-16",2014,"A"
"436",436,435,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 41",1,"2014-04-21",2014,"C+"
"437",437,436,"2014 Generic Congressional Vote","FOX News","Democrats 41, Republicans 44",3,"2014-04-22",2014,"A"
"438",438,437,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 38, Republicans 40",2,"2014-04-28",2014,"C+"
"439",439,438,"2014 Generic Congressional Vote","ABC News/Wash Post","Democrats 45, Republicans 44",-1,"2014-04-29",2014,"A+"
"440",440,439,"2014 Generic Congressional Vote","CNN/Opinion Research","Democrats 45, Republicans 46",1,"2014-05-05",2014,"B+"
"441",441,440,"2014 Generic Congressional Vote","USA Today/Pew Research","Democrats 43, Republicans 47",4,"2014-05-05",2014,"B-"
"442",442,441,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 37",-4,"2014-05-05",2014,"C+"
"443",443,442,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 38",-2,"2014-05-12",2014,"C+"
"444",444,443,"2014 Generic Congressional Vote","FOX News","Democrats 43, Republicans 40",-3,"2014-05-15",2014,"A"
"445",445,444,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 37",-4,"2014-05-19",2014,"C+"
"446",446,445,"2014 Generic Congressional Vote","CBS News","Democrats 40, Republicans 39",-1,"2014-05-22",2014,"A-"
"447",447,446,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 42, Republicans 38",-4,"2014-05-26",2014,"C+"
"448",448,447,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 38",-3,"2014-06-02",2014,"C+"
"449",449,448,"2014 Generic Congressional Vote","ABC News/Wash Post","Democrats 47, Republicans 45",-2,"2014-06-03",2014,"A+"
"450",450,449,"2014 Generic Congressional Vote","FOX News","Democrats 39, Republicans 43",4,"2014-06-05",2014,"A"
"451",451,450,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 41, Republicans 37",-4,"2014-06-09",2014,"C+"
"452",452,451,"2014 Generic Congressional Vote","Bloomberg","Democrats 43, Republicans 43",0,"2014-06-12",2014,"unknown"
"453",453,452,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 39, Republicans 37",-2,"2014-06-16",2014,"C+"
"454",454,453,"2014 Generic Congressional Vote","Rasmussen Reports","Democrats 40, Republicans 38",-2,"2014-06-23",2014,"C+"
