,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year,score
474,President Obama Job Approval,Bloomberg,"Approve 49, Disapprove 46",3,2012-09-26,2012,0.0
475,President Obama Job Approval,FOX News,"Approve 49, Disapprove 48",1,2012-09-27,2012,12.0
476,President Obama Job Approval,CNN/Opinion Research,"Approve 50, Disapprove 49",1,2012-10-01,2012,10.0
477,President Obama Job Approval,ABC News/Wash Post,"Approve 49, Disapprove 49",0,2012-10-01,2012,13.0
478,President Obama Job Approval,Politico/GWU/Battleground,"Approve 49, Disapprove 49",0,2012-10-01,2012,9.0
479,President Obama Job Approval,Quinnipiac,"Approve 48, Disapprove 49",-1,2012-10-02,2012,11.0
480,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 49, Disapprove 48",1,2012-10-02,2012,11.0
481,President Obama Job Approval,Gallup,"Approve 50, Disapprove 44",6,2012-10-03,2012,9.0
482,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 50",-1,2012-10-03,2012,7.0
483,President Obama Job Approval,NPR,"Approve 50, Disapprove 46",4,2012-10-03,2012,8.0
484,President Obama Job Approval,Politico/GWU/Battleground,"Approve 50, Disapprove 48",2,2012-10-08,2012,9.0
485,President Obama Job Approval,FOX News,"Approve 49, Disapprove 48",1,2012-10-10,2012,12.0
486,President Obama Job Approval,Politico/GWU/Battleground,"Approve 50, Disapprove 48",2,2012-10-15,2012,9.0
487,President Obama Job Approval,ABC News/Wash Post,"Approve 50, Disapprove 48",2,2012-10-15,2012,13.0
488,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 49, Disapprove 48",1,2012-10-21,2012,11.0
489,President Obama Job Approval,Politico/GWU/Battleground,"Approve 49, Disapprove 48",1,2012-10-22,2012,9.0
490,President Obama Job Approval,CBS News,"Approve 49, Disapprove 42",7,2012-10-22,2012,11.0
491,President Obama Job Approval,Associated Press/GfK,"Approve 49, Disapprove 49",0,2012-10-25,2012,9.0
492,President Obama Job Approval,ABC News/Wash Post,"Approve 49, Disapprove 49",0,2012-10-26,2012,13.0
493,President Obama Job Approval,Gallup,"Approve 46, Disapprove 49",-3,2012-10-27,2012,9.0
494,President Obama Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",-5,2012-10-27,2012,7.0
495,President Obama Job Approval,Politico/GWU/Battleground,"Approve 50, Disapprove 49",1,2012-10-29,2012,9.0
496,President Obama Job Approval,NPR,"Approve 49, Disapprove 49",0,2012-10-30,2012,8.0
497,President Obama Job Approval,CBS News/NY Times,"Approve 50, Disapprove 42",8,2012-10-30,2012,11.0
498,President Obama Job Approval,FOX News,"Approve 50, Disapprove 47",3,2012-10-31,2012,12.0
499,President Obama Job Approval,Politico/GWU/Battleground,"Approve 49, Disapprove 49",0,2012-11-04,2012,9.0
500,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 49, Disapprove 49",0,2012-11-04,2012,11.0
501,President Obama Job Approval,CNN/Opinion Research,"Approve 51, Disapprove 47",4,2012-11-04,2012,10.0
502,President Obama Job Approval,ABC News/Wash Post,"Approve 51, Disapprove 48",3,2012-11-05,2012,13.0
503,President Obama Job Approval,Politico/GWU/Battleground,"Approve 49, Disapprove 49",0,2012-11-06,2012,9.0
504,President Obama Job Approval,CNN/Opinion Research,"Approve 52, Disapprove 45",7,2012-11-27,2012,10.0
505,President Obama Job Approval,Quinnipiac,"Approve 53, Disapprove 40",13,2012-12-06,2012,11.0
506,President Obama Job Approval,Associated Press/GfK,"Approve 57, Disapprove 41",16,2012-12-07,2012,9.0
507,President Obama Job Approval,National Journal,"Approve 54, Disapprove 42",12,2012-12-07,2012,12.0
508,President Obama Job Approval,Politico/GWU/Battleground,"Approve 50, Disapprove 47",3,2012-12-10,2012,9.0
509,President Obama Job Approval,McClatchy/Marist,"Approve 50, Disapprove 44",6,2012-12-11,2012,12.0
510,President Obama Job Approval,Bloomberg,"Approve 53, Disapprove 44",9,2012-12-12,2012,0.0
511,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 53, Disapprove 43",10,2012-12-12,2012,11.0
512,President Obama Job Approval,Pew Research,"Approve 55, Disapprove 39",16,2012-12-13,2012,8.0
513,President Obama Job Approval,FOX News,"Approve 48, Disapprove 46",2,2012-12-13,2012,12.0
514,President Obama Job Approval,ABC News/Wash Post,"Approve 55, Disapprove 42",13,2012-12-18,2012,13.0
515,President Obama Job Approval,CBS News,"Approve 57, Disapprove 37",20,2012-12-19,2012,11.0
516,President Obama Job Approval,CNN/Opinion Research,"Approve 50, Disapprove 45",5,2012-12-20,2012,10.0
517,President Obama Job Approval,ABC News/Wash Post,"Approve 53, Disapprove 43",10,2013-01-16,2013,13.0
518,President Obama Job Approval,CNN/Time,"Approve 55, Disapprove 43",12,2013-01-16,2013,11.0
519,President Obama Job Approval,Associated Press/GfK,"Approve 54, Disapprove 42",12,2013-01-17,2013,9.0
520,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 52, Disapprove 44",8,2013-01-17,2013,11.0
521,President Obama Job Approval,Pew Research,"Approve 52, Disapprove 40",12,2013-01-17,2013,8.0
522,President Obama Job Approval,CBS News/NY Times,"Approve 51, Disapprove 41",10,2013-01-18,2013,11.0
523,President Obama Job Approval,FOX News,"Approve 47, Disapprove 47",0,2013-01-18,2013,12.0
524,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 52, Disapprove 42",10,2013-01-30,2013,0.0
525,President Obama Job Approval,FOX News,"Approve 49, Disapprove 45",4,2013-02-08,2013,12.0
526,President Obama Job Approval,Quinnipiac,"Approve 46, Disapprove 45",1,2013-02-08,2013,11.0
527,President Obama Job Approval,CBS News,"Approve 52, Disapprove 38",14,2013-02-12,2013,11.0
528,President Obama Job Approval,USA Today/Pew Research,"Approve 51, Disapprove 41",10,2013-02-21,2013,8.0
529,President Obama Job Approval,Bloomberg,"Approve 55, Disapprove 40",15,2013-02-21,2013,0.0
530,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 50, Disapprove 45",5,2013-02-26,2013,11.0
531,President Obama Job Approval,FOX News,"Approve 46, Disapprove 47",-1,2013-02-28,2013,12.0
532,President Obama Job Approval,Rasmussen Reports,"Approve 52, Disapprove 46",6,2013-03-01,2013,7.0
533,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 51, Disapprove 43",8,2013-03-01,2013,0.0
534,President Obama Job Approval,Gallup,"Approve 51, Disapprove 43",8,2013-03-01,2013,9.0
535,President Obama Job Approval,Quinnipiac,"Approve 45, Disapprove 46",-1,2013-03-07,2013,11.0
536,President Obama Job Approval,McClatchy/Marist,"Approve 45, Disapprove 48",-3,2013-03-12,2013,12.0
537,President Obama Job Approval,ABC News/Wash Post,"Approve 51, Disapprove 46",5,2013-03-13,2013,13.0
538,President Obama Job Approval,Democracy Corps (D),"Approve 48, Disapprove 49",-1,2013-03-14,2013,8.0
539,President Obama Job Approval,CNN/Opinion Research,"Approve 47, Disapprove 50",-3,2013-03-18,2013,10.0
540,President Obama Job Approval,FOX News,"Approve 47, Disapprove 47",0,2013-03-20,2013,12.0
541,President Obama Job Approval,Pew Research,"Approve 47, Disapprove 46",1,2013-03-22,2013,8.0
542,President Obama Job Approval,CBS News,"Approve 45, Disapprove 46",-1,2013-03-27,2013,11.0
543,President Obama Job Approval,Quinnipiac,"Approve 49, Disapprove 45",4,2013-04-03,2013,11.0
544,President Obama Job Approval,McClatchy/Marist,"Approve 50, Disapprove 46",4,2013-04-04,2013,12.0
545,President Obama Job Approval,CNN/Opinion Research,"Approve 51, Disapprove 47",4,2013-04-08,2013,10.0
546,President Obama Job Approval,Gallup,"Approve 49, Disapprove 43",6,2013-04-10,2013,9.0
547,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 49",0,2013-04-11,2013,7.0
548,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 47, Disapprove 48",-1,2013-04-11,2013,11.0
549,President Obama Job Approval,ABC News/Wash Post,"Approve 47, Disapprove 49",-2,2013-04-16,2013,13.0
550,President Obama Job Approval,Associated Press/GfK,"Approve 50, Disapprove 47",3,2013-04-18,2013,9.0
551,President Obama Job Approval,FOX News,"Approve 47, Disapprove 45",2,2013-04-24,2013,12.0
552,President Obama Job Approval,National Journal,"Approve 46, Disapprove 49",-3,2013-04-25,2013,12.0
553,President Obama Job Approval,The Economist/YouGov,"Approve 50, Disapprove 48",2,2013-04-30,2013,9.0
554,President Obama Job Approval,CBS News/NY Times,"Approve 47, Disapprove 45",2,2013-04-30,2013,11.0
555,President Obama Job Approval,Reuters/Ipsos,"Approve 48, Disapprove 49",-1,2013-05-01,2013,10.0
556,President Obama Job Approval,Quinnipiac,"Approve 48, Disapprove 45",3,2013-05-01,2013,11.0
557,President Obama Job Approval,The Economist/YouGov,"Approve 49, Disapprove 49",0,2013-05-07,2013,9.0
558,President Obama Job Approval,Pew Research,"Approve 51, Disapprove 43",8,2013-05-08,2013,8.0
559,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 47",-2,2013-05-09,2013,10.0
560,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 50",-3,2013-05-15,2013,9.0
561,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 50, Disapprove 43",7,2013-05-17,2013,0.0
562,President Obama Job Approval,CNN/Opinion Research,"Approve 53, Disapprove 45",8,2013-05-19,2013,10.0
563,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",-4,2013-05-19,2013,10.0
564,President Obama Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",-5,2013-05-21,2013,7.0
565,President Obama Job Approval,FOX News,"Approve 45, Disapprove 51",-6,2013-05-21,2013,12.0
566,President Obama Job Approval,ABC News/Wash Post,"Approve 50, Disapprove 47",3,2013-05-21,2013,13.0
567,President Obama Job Approval,Gallup,"Approve 49, Disapprove 44",5,2013-05-21,2013,9.0
568,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 52",-5,2013-05-22,2013,9.0
569,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 52",-5,2013-05-29,2013,9.0
570,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 50",-5,2013-05-30,2013,10.0
571,President Obama Job Approval,Quinnipiac,"Approve 45, Disapprove 49",-4,2013-05-30,2013,11.0
572,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 48, Disapprove 47",1,2013-06-05,2013,11.0
573,President Obama Job Approval,Bloomberg,"Approve 49, Disapprove 46",3,2013-06-05,2013,0.0
574,President Obama Job Approval,The Economist/YouGov,"Approve 48, Disapprove 50",-2,2013-06-05,2013,9.0
575,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 50",-5,2013-06-06,2013,10.0
576,President Obama Job Approval,CBS News/NY Times,"Approve 47, Disapprove 43",4,2013-06-06,2013,11.0
577,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 52",-6,2013-06-12,2013,9.0
578,President Obama Job Approval,FOX News,"Approve 44, Disapprove 50",-6,2013-06-12,2013,12.0
579,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 51",-8,2013-06-13,2013,10.0
580,President Obama Job Approval,Time,"Approve 48, Disapprove 44",4,2013-06-16,2013,11.0
581,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 54",-9,2013-06-17,2013,10.0
582,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",-10,2013-06-19,2013,9.0
583,President Obama Job Approval,Pew Research,"Approve 49, Disapprove 43",6,2013-06-19,2013,8.0
584,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 48",-4,2013-06-21,2013,10.0
585,President Obama Job Approval,Gallup,"Approve 45, Disapprove 49",-4,2013-06-24,2013,9.0
586,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 49",0,2013-06-24,2013,7.0
587,President Obama Job Approval,FOX News,"Approve 43, Disapprove 51",-8,2013-06-25,2013,12.0
588,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 52",-6,2013-06-26,2013,9.0
589,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 50",-7,2013-06-28,2013,10.0
590,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 51",-6,2013-07-03,2013,9.0
591,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 51",-8,2013-07-08,2013,10.0
592,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 53",-10,2013-07-10,2013,9.0
593,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 48",-4,2013-07-11,2013,11.0
594,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 48",-3,2013-07-11,2013,10.0
595,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 53",-7,2013-07-17,2013,9.0
596,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 49",-6,2013-07-18,2013,10.0
597,President Obama Job Approval,Democracy Corps (D),"Approve 45, Disapprove 51",-6,2013-07-23,2013,8.0
598,President Obama Job Approval,McClatchy/Marist,"Approve 41, Disapprove 48",-7,2013-07-23,2013,12.0
599,President Obama Job Approval,ABC News/Wash Post,"Approve 49, Disapprove 44",5,2013-07-23,2013,13.0
600,President Obama Job Approval,Pew Research,"Approve 45, Disapprove 50",-5,2013-07-23,2013,8.0
601,President Obama Job Approval,FOX News,"Approve 46, Disapprove 47",-1,2013-07-24,2013,12.0
602,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 45, Disapprove 50",-5,2013-07-24,2013,11.0
603,President Obama Job Approval,CBS News,"Approve 48, Disapprove 45",3,2013-07-24,2013,11.0
604,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 56",-15,2013-07-24,2013,9.0
605,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 51",-10,2013-07-26,2013,10.0
606,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 52",-5,2013-07-31,2013,9.0
607,President Obama Job Approval,Monmouth,"Approve 41, Disapprove 54",-13,2013-08-02,2013,13.0
608,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 51",-11,2013-08-02,2013,10.0
609,President Obama Job Approval,Quinnipiac,"Approve 46, Disapprove 48",-2,2013-08-02,2013,11.0
610,President Obama Job Approval,Gallup,"Approve 44, Disapprove 48",-4,2013-08-04,2013,9.0
611,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 52",-6,2013-08-04,2013,7.0
612,President Obama Job Approval,FOX News,"Approve 42, Disapprove 52",-10,2013-08-08,2013,12.0
613,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 57",-15,2013-08-08,2013,9.0
614,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",-9,2013-08-15,2013,9.0
615,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",-10,2013-08-15,2013,10.0
616,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 52",-11,2013-08-22,2013,10.0
617,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",-9,2013-08-22,2013,9.0
618,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",-10,2013-08-29,2013,10.0
619,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 55",-14,2013-08-29,2013,9.0
620,President Obama Job Approval,NBC News,"Approve 44, Disapprove 48",-4,2013-08-30,2013,11.0
621,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 55",-11,2013-09-04,2013,9.0
622,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 53",-12,2013-09-05,2013,10.0
623,President Obama Job Approval,Gallup,"Approve 43, Disapprove 48",-5,2013-09-07,2013,9.0
624,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 50",-2,2013-09-07,2013,7.0
625,President Obama Job Approval,FOX News,"Approve 40, Disapprove 54",-14,2013-09-09,2013,12.0
626,President Obama Job Approval,USA Today/Pew Research,"Approve 43, Disapprove 52",-9,2013-09-09,2013,8.0
627,President Obama Job Approval,CBS News/NY Times,"Approve 46, Disapprove 46",0,2013-09-09,2013,11.0
628,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 52",-7,2013-09-09,2013,10.0
629,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 45, Disapprove 50",-5,2013-09-10,2013,11.0
630,President Obama Job Approval,McClatchy/Marist,"Approve 44, Disapprove 47",-3,2013-09-10,2013,12.0
631,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 43, Disapprove 51",-8,2013-09-10,2013,0.0
632,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",-12,2013-09-11,2013,9.0
633,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 56",-17,2013-09-12,2013,10.0
634,President Obama Job Approval,ABC News/Wash Post,"Approve 47, Disapprove 47",0,2013-09-17,2013,13.0
635,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 55",-11,2013-09-18,2013,9.0
636,President Obama Job Approval,Bloomberg,"Approve 45, Disapprove 49",-4,2013-09-24,2013,0.0
637,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",-12,2013-09-25,2013,9.0
638,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 55",-16,2013-09-26,2013,10.0
639,President Obama Job Approval,CBS News/NY Times,"Approve 43, Disapprove 49",-6,2013-09-26,2013,11.0
640,President Obama Job Approval,CNN/Opinion Research,"Approve 44, Disapprove 53",-9,2013-09-30,2013,10.0
641,President Obama Job Approval,Quinnipiac,"Approve 45, Disapprove 49",-4,2013-10-01,2013,11.0
642,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 53",-10,2013-10-02,2013,9.0
643,President Obama Job Approval,FOX News,"Approve 45, Disapprove 49",-4,2013-10-03,2013,12.0
644,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 51",-10,2013-10-04,2013,10.0
645,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 53",-7,2013-10-05,2013,7.0
646,President Obama Job Approval,Gallup,"Approve 41, Disapprove 52",-11,2013-10-05,2013,9.0
647,President Obama Job Approval,Associated Press/GfK,"Approve 37, Disapprove 53",-16,2013-10-09,2013,9.0
648,President Obama Job Approval,The Economist/YouGov,"Approve 48, Disapprove 48",0,2013-10-09,2013,9.0
649,President Obama Job Approval,Democracy Corps (D),"Approve 47, Disapprove 49",-2,2013-10-09,2013,8.0
650,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 47, Disapprove 48",-1,2013-10-10,2013,11.0
651,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 54",-14,2013-10-10,2013,10.0
652,President Obama Job Approval,Pew Research,"Approve 43, Disapprove 51",-8,2013-10-15,2013,8.0
653,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",-14,2013-10-16,2013,9.0
654,President Obama Job Approval,CNN/Opinion Research,"Approve 43, Disapprove 53",-10,2013-10-21,2013,10.0
655,President Obama Job Approval,CBS News,"Approve 46, Disapprove 49",-3,2013-10-22,2013,11.0
656,President Obama Job Approval,ABC News/Wash Post,"Approve 46, Disapprove 51",-5,2013-10-22,2013,13.0
657,President Obama Job Approval,FOX News,"Approve 41, Disapprove 53",-12,2013-10-23,2013,12.0
658,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 50",-3,2013-10-23,2013,9.0
659,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 42, Disapprove 51",-9,2013-10-30,2013,11.0
660,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",-10,2013-10-30,2013,9.0
661,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 52",-12,2013-11-01,2013,10.0
662,President Obama Job Approval,GWU/Battleground,"Approve 45, Disapprove 52",-7,2013-11-04,2013,9.0
663,President Obama Job Approval,Gallup,"Approve 39, Disapprove 53",-14,2013-11-05,2013,9.0
664,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 51",-3,2013-11-05,2013,7.0
665,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 53",-12,2013-11-06,2013,9.0
666,President Obama Job Approval,Pew Research,"Approve 39, Disapprove 56",-17,2013-11-08,2013,8.0
667,President Obama Job Approval,Quinnipiac,"Approve 39, Disapprove 54",-15,2013-11-12,2013,11.0
668,President Obama Job Approval,FOX News,"Approve 40, Disapprove 55",-15,2013-11-13,2013,12.0
669,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",-10,2013-11-13,2013,9.0
670,President Obama Job Approval,National Journal,"Approve 38, Disapprove 55",-17,2013-11-18,2013,12.0
671,President Obama Job Approval,ABC News/Wash Post,"Approve 41, Disapprove 56",-15,2013-11-19,2013,13.0
672,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",-14,2013-11-19,2013,9.0
673,President Obama Job Approval,CBS News,"Approve 37, Disapprove 57",-20,2013-11-20,2013,11.0
674,President Obama Job Approval,CNN/Opinion Research,"Approve 41, Disapprove 57",-16,2013-11-21,2013,10.0
675,President Obama Job Approval,The Economist/YouGov,"Approve 37, Disapprove 58",-21,2013-11-27,2013,9.0
676,President Obama Job Approval,Reuters/Ipsos,"Approve 38, Disapprove 56",-18,2013-11-27,2013,10.0
677,President Obama Job Approval,The Economist/YouGov,"Approve 39, Disapprove 57",-18,2013-12-04,2013,9.0
678,President Obama Job Approval,Reuters/Ipsos,"Approve 38, Disapprove 55",-17,2013-12-05,2013,10.0
679,President Obama Job Approval,McClatchy/Marist,"Approve 43, Disapprove 53",-10,2013-12-09,2013,12.0
680,President Obama Job Approval,Bloomberg,"Approve 42, Disapprove 55",-13,2013-12-10,2013,0.0
681,President Obama Job Approval,Quinnipiac,"Approve 38, Disapprove 57",-19,2013-12-10,2013,11.0
682,President Obama Job Approval,CBS News/NY Times,"Approve 42, Disapprove 50",-8,2013-12-10,2013,11.0
683,President Obama Job Approval,USA Today/Pew Research,"Approve 43, Disapprove 51",-8,2013-12-10,2013,8.0
684,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 56",-15,2013-12-11,2013,9.0
685,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 47, Disapprove 50",-3,2013-12-11,2013,0.0
686,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 43, Disapprove 54",-11,2013-12-11,2013,11.0
687,President Obama Job Approval,Associated Press/GfK,"Approve 42, Disapprove 58",-16,2013-12-11,2013,9.0
688,President Obama Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",-5,2013-12-16,2013,7.0
689,President Obama Job Approval,Gallup,"Approve 41, Disapprove 50",-9,2013-12-16,2013,9.0
690,President Obama Job Approval,FOX News,"Approve 41, Disapprove 53",-12,2013-12-19,2013,12.0
691,President Obama Job Approval,CNN/Opinion Research,"Approve 41, Disapprove 56",-15,2013-12-20,2013,10.0
692,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 55",-13,2013-12-24,2013,9.0
693,President Obama Job Approval,The Economist/YouGov,"Approve 40, Disapprove 57",-17,2013-12-31,2013,9.0
694,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",-14,2014-01-07,2014,9.0
695,President Obama Job Approval,Quinnipiac,"Approve 41, Disapprove 53",-12,2014-01-08,2014,11.0
696,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 51",-12,2014-01-09,2014,10.0
697,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 57",-15,2014-01-14,2014,9.0
698,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 53",-13,2014-01-16,2014,10.0
699,President Obama Job Approval,USA Today/Pew Research,"Approve 43, Disapprove 49",-6,2014-01-20,2014,8.0
700,President Obama Job Approval,FOX News,"Approve 42, Disapprove 53",-11,2014-01-22,2014,12.0
701,President Obama Job Approval,GWU/Battleground,"Approve 41, Disapprove 54",-13,2014-01-22,2014,9.0
702,President Obama Job Approval,Quinnipiac,"Approve 40, Disapprove 54",-14,2014-01-22,2014,11.0
703,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",-10,2014-01-22,2014,9.0
704,President Obama Job Approval,CBS News,"Approve 46, Disapprove 47",-1,2014-01-23,2014,11.0
705,President Obama Job Approval,Associated Press/GfK,"Approve 45, Disapprove 53",-8,2014-01-23,2014,9.0
706,President Obama Job Approval,ABC News/Wash Post,"Approve 45, Disapprove 52",-7,2014-01-26,2014,13.0
707,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 43, Disapprove 51",-8,2014-01-28,2014,11.0
708,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 52",-7,2014-01-29,2014,9.0
709,President Obama Job Approval,Reuters/Ipsos,"Approve 37, Disapprove 55",-18,2014-01-29,2014,10.0
710,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 53",-7,2014-01-30,2014,7.0
711,President Obama Job Approval,Gallup,"Approve 42, Disapprove 49",-7,2014-01-30,2014,9.0
712,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 51",-6,2014-02-03,2014,10.0
713,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",-9,2014-02-05,2014,9.0
714,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 54",-14,2014-02-11,2014,10.0
715,President Obama Job Approval,McClatchy/Marist,"Approve 42, Disapprove 52",-10,2014-02-12,2014,12.0
716,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",-14,2014-02-12,2014,9.0
717,President Obama Job Approval,FOX News,"Approve 42, Disapprove 53",-11,2014-02-12,2014,12.0
718,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",-14,2014-02-19,2014,9.0
719,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",-12,2014-02-26,2014,9.0
720,President Obama Job Approval,CBS News/NY Times,"Approve 41, Disapprove 51",-10,2014-02-26,2014,11.0
721,President Obama Job Approval,ABC News/Wash Post,"Approve 46, Disapprove 52",-6,2014-03-04,2014,13.0
722,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 55",-13,2014-03-05,2014,9.0
723,President Obama Job Approval,FOX News,"Approve 38, Disapprove 54",-16,2014-03-05,2014,12.0
724,President Obama Job Approval,Gallup,"Approve 41, Disapprove 55",-14,2014-03-06,2014,9.0
725,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 53",-7,2014-03-06,2014,7.0
726,President Obama Job Approval,CNN/Opinion Research,"Approve 43, Disapprove 53",-10,2014-03-10,2014,10.0
727,President Obama Job Approval,Bloomberg,"Approve 48, Disapprove 48",0,2014-03-11,2014,0.0
728,President Obama Job Approval,PPP (D),"Approve 43, Disapprove 51",-8,2014-03-11,2014,9.0
729,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 41, Disapprove 54",-13,2014-03-12,2014,11.0
730,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",-14,2014-03-12,2014,9.0
731,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 53",-11,2014-03-14,2014,10.0
732,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",-14,2014-03-19,2014,9.0
733,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 55",-14,2014-03-21,2014,10.0
734,President Obama Job Approval,CBS News,"Approve 43, Disapprove 50",-7,2014-03-25,2014,11.0
735,President Obama Job Approval,GWU/Battleground,"Approve 44, Disapprove 53",-9,2014-03-25,2014,9.0
736,President Obama Job Approval,FOX News,"Approve 40, Disapprove 53",-13,2014-03-26,2014,12.0
