,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
251,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 74",Disapprove +67,2014-03-12,2014.0
252,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 74",Disapprove +66,2014-03-19,2014.0
253,Congressional Job Approval,CBS News,"Approve 18, Disapprove 76",Disapprove +58,2014-03-25,2014.0
254,Congressional Job Approval,GWU/Battleground,"Approve 13, Disapprove 82",Disapprove +69,2014-03-25,2014.0
255,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 69",Disapprove +60,2014-03-26,2014.0
256,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 76",Disapprove +68,2014-04-02,2014.0
257,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 17, Disapprove 74",Disapprove +57,2014-04-03,2014.0
258,Congressional Job Approval,Associated Press/GfK,"Approve 16, Disapprove 82",Disapprove +66,2014-04-05,2014.0
259,Congressional Job Approval,Gallup,"Approve 13, Disapprove 83",Disapprove +70,2014-04-10,2014.0
260,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 71",Disapprove +57,2014-04-11,2014.0
261,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 71",Disapprove +60,2014-04-16,2014.0
262,Congressional Job Approval,FOX News,"Approve 15, Disapprove 76",Disapprove +61,2014-04-22,2014.0
263,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 73",Disapprove +63,2014-04-24,2014.0
264,Congressional Job Approval,National Journal,"Approve 11, Disapprove 80",Disapprove +69,2014-04-28,2014.0
265,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 71",Disapprove +63,2014-04-29,2014.0
266,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 71",Disapprove +61,2014-05-07,2014.0
267,Congressional Job Approval,Gallup,"Approve 15, Disapprove 80",Disapprove +65,2014-05-14,2014.0
268,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 72",Disapprove +62,2014-05-14,2014.0
269,Congressional Job Approval,FOX News,"Approve 16, Disapprove 73",Disapprove +57,2014-05-15,2014.0
270,Congressional Job Approval,CBS News,"Approve 12, Disapprove 80",Disapprove +68,2014-05-22,2014.0
271,Congressional Job Approval,Associated Press/GfK,"Approve 14, Disapprove 85",Disapprove +71,2014-05-27,2014.0
272,Congressional Job Approval,FOX News,"Approve 13, Disapprove 78",Disapprove +65,2014-06-05,2014.0
273,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 72",Disapprove +62,2014-06-13,2014.0
274,Congressional Job Approval,Gallup,"Approve 16, Disapprove 81",Disapprove +65,2014-06-16,2014.0
275,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 73",Disapprove +64,2014-06-19,2014.0
276,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 73",Disapprove +64,2014-06-24,2014.0
277,Congressional Job Approval,CBS News/NY Times,"Approve 14, Disapprove 78",Disapprove +64,2014-06-24,2014.0
278,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 72",Disapprove +63,2014-07-02,2014.0
279,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 66",Disapprove +55,2014-07-09,2014.0
280,Congressional Job Approval,Gallup,"Approve 15, Disapprove 80",Disapprove +65,2014-07-15,2014.0
281,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 74",Disapprove +65,2014-07-17,2014.0
282,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 72",Disapprove +62,2014-07-22,2014.0
283,Congressional Job Approval,FOX News,"Approve 13, Disapprove 79",Disapprove +66,2014-07-28,2014.0
284,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 72",Disapprove +65,2014-07-29,2014.0
285,Congressional Job Approval,NBC News/Wall St. Jrnl,"Approve 14, Disapprove 79",Disapprove +65,2014-08-06,2014.0
286,Congressional Job Approval,CBS News,"Approve 15, Disapprove 78",Disapprove +63,2014-08-06,2014.0
287,Congressional Job Approval,Associated Press/GfK,"Approve 13, Disapprove 86",Disapprove +73,2014-08-07,2014.0
288,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 72",Disapprove +64,2014-08-08,2014.0
289,Congressional Job Approval,Gallup,"Approve 13, Disapprove 83",Disapprove +70,2014-08-12,2014.0
290,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 18, Disapprove 75",Disapprove +57,2014-08-14,2014.0
291,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 72",Disapprove +62,2014-08-22,2014.0
292,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 74",Disapprove +67,2014-08-28,2014.0
293,Congressional Job Approval,GWU/Battleground,"Approve 16, Disapprove 80",Disapprove +64,2014-09-03,2014.0
294,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 72",Disapprove +64,2014-09-04,2014.0
295,Congressional Job Approval,Gallup,"Approve 14, Disapprove 82",Disapprove +68,2014-09-08,2014.0
296,Congressional Job Approval,CNN/Opinion Research,"Approve 14, Disapprove 83",Disapprove +69,2014-09-09,2014.0
297,Congressional Job Approval,ABC News/Wash Post,"Approve 13, Disapprove 82",Disapprove +69,2014-09-09,2014.0
298,Congressional Job Approval,FOX News,"Approve 13, Disapprove 79",Disapprove +66,2014-09-11,2014.0
299,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 71",Disapprove +62,2014-09-12,2014.0
300,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 67",Disapprove +57,2014-09-18,2014.0
301,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 74",Disapprove +65,2014-09-26,2014.0
302,Congressional Job Approval,Associated Press/GfK,"Approve 7, Disapprove 93",Disapprove +86,2014-10-02,2014.0
303,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 69",Disapprove +59,2014-10-04,2014.0
304,Congressional Job Approval,CBS News,"Approve 15, Disapprove 78",Disapprove +63,2014-10-08,2014.0
305,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 19, Disapprove 73",Disapprove +54,2014-10-09,2014.0
306,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 69",Disapprove +61,2014-10-10,2014.0
307,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 72",Disapprove +61,2014-10-15,2014.0
308,Congressional Job Approval,NBC News/Wall St. Jrnl,"Approve 12, Disapprove 83",Disapprove +71,2014-10-15,2014.0
309,Congressional Job Approval,FOX News,"Approve 13, Disapprove 79",Disapprove +66,2014-10-15,2014.0
310,Congressional Job Approval,Associated Press/GfK,"Approve 12, Disapprove 88",Disapprove +76,2014-10-22,2014.0
311,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 66",Disapprove +54,2014-10-23,2014.0
312,Congressional Job Approval,ABC News/Wash Post,"Approve 17, Disapprove 80",Disapprove +63,2014-10-26,2014.0
313,Congressional Job Approval,CNN/Opinion Research,"Approve 13, Disapprove 85",Disapprove +72,2014-10-27,2014.0
314,Congressional Job Approval,FOX News,"Approve 13, Disapprove 81",Disapprove +68,2014-10-28,2014.0
315,Congressional Job Approval,CBS News,"Approve 14, Disapprove 76",Disapprove +62,2014-10-29,2014.0
316,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 72",Disapprove +64,2014-10-31,2014.0
317,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 68",Disapprove +60,2014-11-07,2014.0
318,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 69",Disapprove +62,2014-11-13,2014.0
319,Congressional Job Approval,National Journal,"Approve 9, Disapprove 80",Disapprove +71,2014-11-14,2014.0
320,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 64",Disapprove +54,2014-11-20,2014.0
321,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 64",Disapprove +50,2014-11-29,2014.0
322,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 69",Disapprove +57,2014-12-04,2014.0
323,Congressional Job Approval,Associated Press/GfK,"Approve 15, Disapprove 84",Disapprove +69,2014-12-11,2014.0
324,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 71",Disapprove +62,2014-12-13,2014.0
325,Congressional Job Approval,Gallup,"Approve 16, Disapprove 80",Disapprove +64,2014-12-15,2014.0
326,Congressional Job Approval,NBC News/Wall St. Jrnl,"Approve 16, Disapprove 78",Disapprove +62,2014-12-17,2014.0
327,Congressional Job Approval,FOX News,"Approve 14, Disapprove 80",Disapprove +66,2014-12-18,2014.0
328,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 72",Disapprove +61,2014-12-18,2014.0
329,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 71",Disapprove +63,2014-12-29,2014.0
330,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 71",Disapprove +62,2015-01-02,2015.0
331,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 72",Disapprove +64,2015-01-07,2015.0
332,Congressional Job Approval,Gallup,"Approve 16, Disapprove 76",Disapprove +60,2015-01-13,2015.0
333,Congressional Job Approval,CBS News,"Approve 16, Disapprove 72",Disapprove +56,2015-01-14,2015.0
334,Congressional Job Approval,FOX News,"Approve 15, Disapprove 74",Disapprove +59,2015-01-14,2015.0
335,Congressional Job Approval,NBC News/Wall St. Jrnl,"Approve 16, Disapprove 76",Disapprove +60,2015-01-20,2015.0
336,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 61",Disapprove +48,2015-01-21,2015.0
337,Congressional Job Approval,FOX News,"Approve 18, Disapprove 73",Disapprove +55,2015-01-28,2015.0
338,Congressional Job Approval,USA Today/Suffolk,"Approve 14, Disapprove 75",Disapprove +61,2015-01-28,2015.0
339,Congressional Job Approval,The Economist/YouGov,"Approve 19, Disapprove 57",Disapprove +38,2015-02-01,2015.0
340,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 62",Disapprove +50,2015-02-05,2015.0
341,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 23, Disapprove 69",Disapprove +46,2015-02-06,2015.0
342,Congressional Job Approval,Associated Press/GfK,"Approve 15, Disapprove 83",Disapprove +68,2015-02-09,2015.0
343,Congressional Job Approval,FOX News,"Approve 21, Disapprove 72",Disapprove +51,2015-02-11,2015.0
344,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 60",Disapprove +47,2015-02-13,2015.0
345,Congressional Job Approval,Gallup,"Approve 20, Disapprove 75",Disapprove +55,2015-02-16,2015.0
346,Congressional Job Approval,CNN/Opinion Research,"Approve 21, Disapprove 78",Disapprove +57,2015-02-17,2015.0
347,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 63",Disapprove +50,2015-02-19,2015.0
348,Congressional Job Approval,CBS News,"Approve 18, Disapprove 73",Disapprove +55,2015-02-20,2015.0
349,Congressional Job Approval,The Economist/YouGov,"Approve 16, Disapprove 60",Disapprove +44,2015-02-26,2015.0
350,Congressional Job Approval,FOX News,"Approve 17, Disapprove 76",Disapprove +59,2015-03-04,2015.0
351,Congressional Job Approval,The Economist/YouGov,"Approve 17, Disapprove 64",Disapprove +47,2015-03-06,2015.0
352,Congressional Job Approval,Gallup,"Approve 18, Disapprove 75",Disapprove +57,2015-03-11,2015.0
353,Congressional Job Approval,National Journal,"Approve 18, Disapprove 71",Disapprove +53,2015-03-16,2015.0
354,Congressional Job Approval,The Economist/YouGov,"Approve 15, Disapprove 65",Disapprove +50,2015-03-22,2015.0
355,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 67",Disapprove +53,2015-03-26,2015.0
356,Congressional Job Approval,CBS News,"Approve 22, Disapprove 70",Disapprove +48,2015-03-29,2015.0
357,Congressional Job Approval,ABC News/Wash Post,"Approve 21, Disapprove 73",Disapprove +52,2015-04-01,2015.0
358,Congressional Job Approval,FOX News,"Approve 21, Disapprove 70",Disapprove +49,2015-04-01,2015.0
359,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 65",Disapprove +53,2015-04-02,2015.0
360,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 64",Disapprove +52,2015-04-10,2015.0
361,Congressional Job Approval,USA Today/Suffolk,"Approve 11, Disapprove 77",Disapprove +66,2015-04-14,2015.0
362,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 63",Disapprove +50,2015-04-15,2015.0
363,Congressional Job Approval,FOX News,"Approve 19, Disapprove 75",Disapprove +56,2015-04-22,2015.0
364,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 63",Disapprove +49,2015-04-24,2015.0
365,Congressional Job Approval,Associated Press/GfK,"Approve 19, Disapprove 80",Disapprove +61,2015-05-02,2015.0
366,Congressional Job Approval,The Economist/YouGov,"Approve 16, Disapprove 61",Disapprove +45,2015-05-02,2015.0
367,Congressional Job Approval,CBS News/NY Times,"Approve 12, Disapprove 80",Disapprove +68,2015-05-06,2015.0
368,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 68",Disapprove +56,2015-05-08,2015.0
369,Congressional Job Approval,The Economist/YouGov,"Approve 16, Disapprove 62",Disapprove +46,2015-05-19,2015.0
370,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 63",Disapprove +49,2015-05-22,2015.0
371,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 64",Disapprove +52,2015-05-29,2015.0
372,Congressional Job Approval,CBS News/NY Times,"Approve 15, Disapprove 78",Disapprove +63,2015-06-02,2015.0
373,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 64",Disapprove +51,2015-06-05,2015.0
374,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 65",Disapprove +53,2015-06-13,2015.0
375,Congressional Job Approval,PPP (D),"Approve 12, Disapprove 77",Disapprove +65,2015-06-19,2015.0
376,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 59",Disapprove +45,2015-06-19,2015.0
377,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 65",Disapprove +51,2015-06-26,2015.0
378,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 61",Disapprove +47,2015-07-02,2015.0
379,Congressional Job Approval,Gallup,"Approve 17, Disapprove 78",Disapprove +61,2015-07-13,2015.0
380,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 63",Disapprove +50,2015-07-13,2015.0
381,Congressional Job Approval,Associated Press-GfK,"Approve 17, Disapprove 82",Disapprove +65,2015-07-17,2015.0
382,Congressional Job Approval,The Economist/YouGov,"Approve 18, Disapprove 56",Disapprove +38,2015-07-24,2015.0
383,Congressional Job Approval,CBS News,"Approve 17, Disapprove 74",Disapprove +57,2015-08-04,2015.0
384,Congressional Job Approval,Gallup,"Approve 14, Disapprove 82",Disapprove +68,2015-08-12,2015.0
385,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 62",Disapprove +49,2015-08-21,2015.0
386,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 65",Disapprove +54,2015-09-04,2015.0
387,Congressional Job Approval,Monmouth,"Approve 17, Disapprove 74",Disapprove +57,2015-09-10,2015.0
388,Congressional Job Approval,Gallup,"Approve 14, Disapprove 83",Disapprove +69,2015-09-17,2015.0
389,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 66",Disapprove +55,2015-09-17,2015.0
390,Congressional Job Approval,National Journal,"Approve 13, Disapprove 78",Disapprove +65,2015-09-26,2015.0
391,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 67",Disapprove +56,2015-10-02,2015.0
392,Congressional Job Approval,PPP (D),"Approve 11, Disapprove 82",Disapprove +71,2015-10-07,2015.0
393,Congressional Job Approval,CBS News,"Approve 12, Disapprove 79",Disapprove +67,2015-10-11,2015.0
394,Congressional Job Approval,Gallup,"Approve 13, Disapprove 82",Disapprove +69,2015-10-12,2015.0
395,Congressional Job Approval,FOX News,"Approve 13, Disapprove 78",Disapprove +65,2015-10-15,2015.0
396,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 69",Disapprove +60,2015-10-16,2015.0
397,Congressional Job Approval,Associated Press-GfK,"Approve 16, Disapprove 83",Disapprove +67,2015-10-22,2015.0
398,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 68",Disapprove +57,2015-10-28,2015.0
399,Congressional Job Approval,Monmouth,"Approve 13, Disapprove 77",Disapprove +64,2015-11-05,2015.0
400,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 69",Disapprove +59,2015-11-11,2015.0
401,Congressional Job Approval,Gallup,"Approve 11, Disapprove 86",Disapprove +75,2015-11-11,2015.0
402,Congressional Job Approval,PPP (D),"Approve 12, Disapprove 76",Disapprove +64,2015-11-20,2015.0
403,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 65",Disapprove +52,2015-11-24,2015.0
404,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 67",Disapprove +57,2015-12-09,2015.0
405,Congressional Job Approval,CBS/NY Times,"Approve 15, Disapprove 74",Disapprove +59,2015-12-10,2015.0
406,Congressional Job Approval,Monmouth,"Approve 16, Disapprove 77",Disapprove +61,2015-12-15,2015.0
407,Congressional Job Approval,Gallup,"Approve 13, Disapprove 82",Disapprove +69,2015-12-18,2015.0
408,Congressional Job Approval,PPP (D),"Approve 13, Disapprove 78",Disapprove +65,2015-12-21,2015.0
409,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 70",Disapprove +60,2015-12-28,2015.0
410,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 67",Disapprove +57,2016-01-08,2016.0
411,Congressional Job Approval,CBS/NY Times,"Approve 15, Disapprove 75",Disapprove +60,2016-01-12,2016.0
412,Congressional Job Approval,Gallup,"Approve 16, Disapprove 80",Disapprove +64,2016-01-15,2016.0
413,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 66",Disapprove +54,2016-01-21,2016.0
414,Congressional Job Approval,Monmouth,"Approve 15, Disapprove 78",Disapprove +63,2016-01-25,2016.0
415,Congressional Job Approval,National Journal,"Approve 15, Disapprove 77",Disapprove +62,2016-01-27,2016.0
416,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 69",Disapprove +59,2016-02-02,2016.0
417,Congressional Job Approval,PPP (D),"Approve 9, Disapprove 82",Disapprove +73,2016-02-08,2016.0
418,Congressional Job Approval,Gallup,"Approve 14, Disapprove 81",Disapprove +67,2016-02-10,2016.0
419,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 70",Disapprove +61,2016-02-18,2016.0
420,Congressional Job Approval,Associated Press-GfK,"Approve 15, Disapprove 84",Disapprove +69,2016-02-26,2016.0
421,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 67",Disapprove +57,2016-03-01,2016.0
422,Congressional Job Approval,Gallup,"Approve 13, Disapprove 84",Disapprove +71,2016-03-09,2016.0
423,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 65",Disapprove +53,2016-03-15,2016.0
424,Congressional Job Approval,Monmouth,"Approve 19, Disapprove 72",Disapprove +53,2016-03-21,2016.0
425,Congressional Job Approval,CBS News/NY Times,"Approve 17, Disapprove 75",Disapprove +58,2016-03-22,2016.0
426,Congressional Job Approval,FOX News,"Approve 14, Disapprove 77",Disapprove +63,2016-03-23,2016.0
427,Congressional Job Approval,CNN/ORC,"Approve 15, Disapprove 81",Disapprove +66,2016-03-25,2016.0
428,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 70",Disapprove +59,2016-04-12,2016.0
429,Congressional Job Approval,Gallup,"Approve 17, Disapprove 79",Disapprove +62,2016-04-13,2016.0
430,Congressional Job Approval,CBS News,"Approve 14, Disapprove 77",Disapprove +63,2016-04-14,2016.0
431,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 66",Disapprove +55,2016-04-27,2016.0
432,Congressional Job Approval,PPP (D),"Approve 9, Disapprove 84",Disapprove +75,2016-05-10,2016.0
433,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 70",Disapprove +60,2016-05-11,2016.0
434,Congressional Job Approval,CBS News/NY Times,"Approve 14, Disapprove 77",Disapprove +63,2016-05-19,2016.0
435,Congressional Job Approval,Gallup,"Approve 18, Disapprove 78",Disapprove +60,2016-05-24,2016.0
436,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 67",Disapprove +55,2016-05-25,2016.0
437,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 69",Disapprove +60,2016-06-10,2016.0
438,Congressional Job Approval,Gallup,"Approve 16, Disapprove 80",Disapprove +64,2016-06-14,2016.0
439,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 71",Disapprove +62,2016-06-22,2016.0
440,Congressional Job Approval,Monmouth,"Approve 17, Disapprove 76",Disapprove +59,2016-06-23,2016.0
441,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 66",Disapprove +55,2016-06-30,2016.0
442,Congressional Job Approval,PPP (D),"Approve 14, Disapprove 80",Disapprove +66,2016-06-30,2016.0
443,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 69",Disapprove +58,2016-07-06,2016.0
444,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 66",Disapprove +54,2016-07-13,2016.0
445,Congressional Job Approval,CBS News/NY Times,"Approve 15, Disapprove 79",Disapprove +64,2016-07-14,2016.0
446,Congressional Job Approval,Associated Press-GfK,"Approve 12, Disapprove 86",Disapprove +74,2016-07-15,2016.0
447,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 68",Disapprove +58,2016-07-18,2016.0
448,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 65",Disapprove +55,2016-07-25,2016.0
449,Congressional Job Approval,Gallup,"Approve 13, Disapprove 83",Disapprove +70,2016-07-28,2016.0
450,Congressional Job Approval,PPP (D),"Approve 11, Disapprove 75",Disapprove +64,2016-07-30,2016.0
451,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 71",Disapprove +61,2016-08-02,2016.0
452,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 68",Disapprove +57,2016-08-09,2016.0
453,Congressional Job Approval,Monmouth,"Approve 12, Disapprove 81",Disapprove +69,2016-08-10,2016.0
454,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 70",Disapprove +60,2016-08-17,2016.0
455,Congressional Job Approval,Gallup,"Approve 18, Disapprove 78",Disapprove +60,2016-08-21,2016.0
456,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 68",Disapprove +57,2016-08-24,2016.0
457,Congressional Job Approval,PPP (D),"Approve 8, Disapprove 79",Disapprove +71,2016-08-30,2016.0
458,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 69",Disapprove +59,2016-08-31,2016.0
459,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 67",Disapprove +57,2016-09-07,2016.0
460,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 71",Disapprove +61,2016-09-14,2016.0
461,Congressional Job Approval,Gallup,"Approve 20, Disapprove 76",Disapprove +56,2016-09-16,2016.0
462,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 70",Disapprove +59,2016-09-21,2016.0
463,Congressional Job Approval,Associated Press-GfK,"Approve 12, Disapprove 88",Disapprove +76,2016-09-22,2016.0
464,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 69",Disapprove +60,2016-09-25,2016.0
465,Congressional Job Approval,Monmouth,"Approve 15, Disapprove 77",Disapprove +62,2016-09-28,2016.0
466,Congressional Job Approval,PPP (D),"Approve 13, Disapprove 74",Disapprove +61,2016-09-28,2016.0
467,Congressional Job Approval,FOX News,"Approve 18, Disapprove 75",Disapprove +57,2016-09-30,2016.0
468,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 70",Disapprove +61,2016-10-03,2016.0
469,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 64",Disapprove +53,2016-10-09,2016.0
470,Congressional Job Approval,Gallup,"Approve 18, Disapprove 79",Disapprove +61,2016-10-13,2016.0
471,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 70",Disapprove +58,2016-10-19,2016.0
472,Congressional Job Approval,Associated Press-GfK,"Approve 14, Disapprove 86",Disapprove +72,2016-10-26,2016.0
473,Congressional Job Approval,Economist/YouGov,"Approve 13, Disapprove 66",Disapprove +53,2016-11-02,2016.0
474,Congressional Job Approval,CBS News/NY Times,"Approve 15, Disapprove 76",Disapprove +61,2016-11-03,2016.0
475,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 67",Disapprove +56,2016-11-07,2016.0
476,Congressional Job Approval,Economist/YouGov,"Approve 14, Disapprove 62",Disapprove +48,2016-11-17,2016.0
477,Congressional Job Approval,Gallup,"Approve 19, Disapprove 74",Disapprove +55,2016-11-18,2016.0
478,Congressional Job Approval,Economist/YouGov,"Approve 14, Disapprove 61",Disapprove +47,2016-11-23,2016.0
479,Congressional Job Approval,Economist/YouGov,"Approve 15, Disapprove 57",Disapprove +42,2016-12-01,2016.0
480,Congressional Job Approval,Economist/YouGov,"Approve 13, Disapprove 65",Disapprove +52,2016-12-06,2016.0
481,Congressional Job Approval,The Atlantic,"Approve 17, Disapprove 73",Disapprove +56,2016-12-07,2016.0
482,Congressional Job Approval,PPP (D),"Approve 10, Disapprove 75",Disapprove +65,2016-12-09,2016.0
483,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 59",Disapprove +47,2016-12-14,2016.0
484,Congressional Job Approval,Gallup,"Approve 18, Disapprove 78",Disapprove +60,2016-12-16,2016.0
485,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 59",Disapprove +48,2016-12-20,2016.0
486,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 56",Disapprove +44,2016-12-27,2016.0
487,Congressional Job Approval,Economist/YouGov,"Approve 13, Disapprove 55",Disapprove +42,2017-01-03,2017.0
488,Congressional Job Approval,Quinnipiac,"Approve 12, Disapprove 79",Disapprove +67,2017-01-10,2017.0
489,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 61",Disapprove +49,2017-01-11,2017.0
490,Congressional Job Approval,Gallup,"Approve 19, Disapprove 76",Disapprove +57,2017-01-13,2017.0
491,Congressional Job Approval,Monmouth,"Approve 22, Disapprove 67",Disapprove +45,2017-01-17,2017.0
492,Congressional Job Approval,Economist/YouGov,"Approve 14, Disapprove 61",Disapprove +47,2017-01-18,2017.0
493,Congressional Job Approval,CBS News,"Approve 24, Disapprove 71",Disapprove +47,2017-01-18,2017.0
494,Congressional Job Approval,CNN/ORC,"Approve 20, Disapprove 77",Disapprove +57,2017-01-19,2017.0
495,Congressional Job Approval,FOX News,"Approve 17, Disapprove 74",Disapprove +57,2017-01-19,2017.0
496,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 58",Disapprove +46,2017-01-25,2017.0
497,Congressional Job Approval,Quinnipiac,"Approve 19, Disapprove 67",Disapprove +48,2017-01-26,2017.0
498,Congressional Job Approval,PPP (D),"Approve 15, Disapprove 65",Disapprove +50,2017-01-26,2017.0
499,Congressional Job Approval,Economist/YouGov,"Approve 19, Disapprove 55",Disapprove +36,2017-02-01,2017.0
500,Congressional Job Approval,PPP (D),"Approve 13, Disapprove 68",Disapprove +55,2017-02-02,2017.0
501,Congressional Job Approval,Gallup,"Approve 28, Disapprove 67",Disapprove +39,2017-02-07,2017.0
502,Congressional Job Approval,Economist/YouGov,"Approve 16, Disapprove 53",Disapprove +37,2017-02-08,2017.0
